Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
50,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475785936611219,-0.4738928195861026,0.2289622986181107,-0.5239843074999994,0.2006782490751809,-0.5021912363989367,38.50540207154833,0.0624595778558045,0.0005687706542309389
51,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475969187521007,-0.4739094969752447,0.2289552792047641,-0.5239712501887985,0.2006967537839692,-0.5022082014035951,38.49124854395121,-0.8492116558274176,0.00039340856946379663
52,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476128142576671,-0.4739235214119208,0.2289493192562967,-0.5239605276506408,0.2007150447708984,-0.5022230034051196,38.469464446770054,-1.3070458308692423,0.0005467299085003214
53,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476223628728881,-0.4739319176070778,0.2289452868909556,-0.5239542782777851,0.2007277964714736,-0.5022324003228306,38.44768451606261,-1.3067958424467463,0.00032422786244483745
54,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476236667225422,-0.4739342087734997,0.228942923227146,-0.5239526460895123,0.2007295546664594,-0.5022352699719244,38.432247237816334,-0.9262366947764632,8.713665972248805e-05
55,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476161902485726,-0.4739312922100749,0.2289416059208676,-0.5239547142483205,0.2007151979267533,-0.5022316216780777,38.427959474228025,-0.2572658152985241,5.161447980979841e-05
56,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476007970104013,-0.4739246616138243,0.2289410121921544,-0.5239591862917372,0.2006820036890076,-0.5022221331882052,38.43787409946876,0.5948775144439367,0.00018353507016060917
57,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475805489390644,-0.473916188609671,0.2289414773114379,-0.5239646498055738,0.2006331911292393,-0.5022084232178189,38.46228417408627,1.4646044770508126,0.00035372503376940095
58,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475617644803893,-0.4739083249766111,0.2289439360420053,-0.5239695088857873,0.2005817545277307,-0.502193826746131,38.49683128964213,2.0728269333515925,0.00041531703479879883
59,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475543631420867,-0.4739043343441448,0.2289494204045535,-0.5239718417401216,0.2005523206425939,-0.5021840601594738,38.53050316794936,2.0203126984338837,0.00027724736941866075
60,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2475703319831856,-0.4739080564454179,0.2289581945899096,-0.5239695030994104,0.2005781108702535,-0.5021869405536387,38.54509199114145,0.8753293915250993,0.00012256964519562864
61,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2476194370138799,-0.4739227922570921,0.2289687585261073,-0.5239607305694667,0.200690479707474,-0.5022103779572973,38.518063604251445,-1.6217032134001386,0.0006451116133072807
62,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2477022386797365,-0.4739492105132909,0.2289771344509516,-0.5239453180746394,0.2009005409967602,-0.5022583177653948,38.430387156626786,-5.260586857479552,0.002688585392342404
63,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2478020689142712,-0.4739827132896221,0.228977003117423,-0.5239260969999218,0.2011763396865047,-0.5023252404792137,38.27938024699366,-9.0604145779875,0.005777604471965602
64,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2478795903494239,-0.4740113722493754,0.2289612631044122,-0.5239100729046848,0.2014243469883705,-0.5023911311806245,38.0938530255148,-11.131633288731848,0.006930323555235811
