Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Elbow (X)_smoothed_smoothed,Right_Elbow (Y)_smoothed_smoothed,Right_Shoulder (X)_smoothed_smoothed,Right_Shoulder (Y)_smoothed_smoothed,Right_Pinky (X)_smoothed_smoothed,Right_Pinky (Y)_smoothed_smoothed,angles,velocity,roughness
3061,0.2611958682537079,-0.5287768244743347,-0.513772189617157,0.4205831289291382,-0.6302765011787415,-0.4327002763748169,0.6048212647438049,-0.6162119507789612,-0.0875288099050521,0.421196130155485,-0.6302906345241406,0.2612207226062196,-0.5288122635647078,0.6178757768050126,-0.6150249631362973,0.4216974160571897,-0.6303761744373116,0.2612556331853288,-0.5287751718136459,0.6287547884553993,-0.6141995576541747,143.2434608640596,-2.201756875727483,0.00020896710080608817
3062,0.2610340118408203,-0.5287789106369019,-0.5126148462295532,0.4202429950237274,-0.6302175521850586,-0.4324681460857391,0.6058422923088074,-0.6161981821060181,-0.0935131460428237,0.420678425898544,-0.6302586329827115,0.2610457570521486,-0.528806328389768,0.6092963899635322,-0.6163451807269851,0.4212898199937315,-0.6303291578554715,0.2611716827320565,-0.5287876344440946,0.6209714290586522,-0.6150578068832988,143.24412664608144,0.0399469213095926,0.0006802372440782484
3063,0.2609412670135498,-0.5287988781929016,-0.5124551653862,0.4201756715774536,-0.6302177906036377,-0.4303860962390899,0.6077542901039124,-0.6163046956062317,-0.0894419476389885,0.4202108667737632,-0.6302561700057582,0.260754445804399,-0.5287724872759794,0.6012333711047989,-0.6180433517557784,0.4208582387057442,-0.6302999627155861,0.2610047879609934,-0.5287815755768485,0.6130762058771106,-0.6162520248322907,143.30711259401835,3.779156876214529,0.002545109372894009
3064,0.2606907784938812,-0.528776228427887,-0.513654351234436,0.4198355078697204,-0.6302193403244019,-0.4240379929542541,0.6113547682762146,-0.6167961359024048,-0.0494082234799861,0.419823690528895,-0.630281206820704,0.2603528678947923,-0.5287077594631255,0.5936084015159477,-0.6200462763722363,0.4204444194350045,-0.6302924603576331,0.260744019934513,-0.5287520491313594,0.6052890841326453,-0.617769725448269,143.45440534780613,8.83756522726685,0.006737937524242638
3065,0.2596722841262817,-0.5287482142448425,-0.5064226984977722,0.4197816252708435,-0.6304228901863098,-0.4005094170570373,0.5854677557945251,-0.6246160268783569,-0.004903492052108,0.4195183672903463,-0.6303262812211425,0.2598734910523359,-0.528615734636725,0.5866147438089713,-0.6221875293156617,0.4200739985771411,-0.6303059887030367,0.2603958083816423,-0.5286975233335058,0.5978193480031755,-0.6195368469952262,143.69780249061105,14.603828568295398,0.012841501841786463
3066,0.2596629858016968,-0.5284844040870667,-0.4987002313137054,0.4197606444358825,-0.6304512619972229,-0.398350179195404,0.5787711143493652,-0.6280646920204163,-0.0214965436607599,0.4192869269010653,-0.6303822035615434,0.2593711823568017,-0.528507778362849,0.5809683013062672,-0.6242538953618788,0.4197591699067107,-0.6303364746464392,0.2599859579717061,-0.5286216253452433,0.5910789293244121,-0.6214236663418872,144.03478281055038,20.218819196359732,0.018305662193503255
3067,0.2585604786872864,-0.5282835960388184,-0.5020002126693726,0.4189426898956299,-0.6304512619972229,-0.3962727189064026,0.5714361071586609,-0.6240175366401672,-0.0009101714240387,0.4191276514579908,-0.6304419891235934,0.2589099838635647,-0.5284003598141371,0.5777088332860494,-0.6260712694167608,0.4195065625272227,-0.6303786804373007,0.2595555683284495,-0.5285331191328009,0.585730890909067,-0.6232827075718365,144.44865181188868,24.832140080297904,0.01989291634101731
3068,0.2582715451717376,-0.5282419919967651,-0.5060436129570007,0.418934166431427,-0.6304568648338318,-0.3989348709583282,0.5770909786224365,-0.6268249750137329,-0.0029411374125629,0.419048203588128,-0.6305026977610038,0.2585449929397636,-0.5283092152608246,0.5777568136367767,-0.6275513120248666,0.4193232189515848,-0.6304282873667818,0.259151338172975,-0.5284435575840104,0.5825412600001509,-0.6249901493530482,144.91157733444726,27.77553135351468,0.016304807379840427
3069,0.258259505033493,-0.5282413363456726,-0.5066729187965393,0.4189606308937073,-0.6305846571922302,-0.4007836878299713,0.5798773765563965,-0.6285403966903687,-0.0167720578610897,0.4190571011638468,-0.6305645614089659,0.2583064759108195,-0.528243747242317,0.5815266340841929,-0.6286720838104688,0.4192167718364897,-0.6304827969836553,0.2588133932681127,-0.5283636334473331,0.5821354096337676,-0.626462923136016,145.38859185939071,28.62087149660738,0.009428214886194521
3070,0.2582012414932251,-0.5281988382339478,-0.5179465413093567,0.4188702702522278,-0.6305956244468689,-0.4075783193111419,0.5810028910636902,-0.6298386454582214,-0.0214802324771881,0.4191523368754137,-0.6306287712966883,0.2581932279081061,-0.5282047787874686,0.5887459301420135,-0.6294397096981753,0.4191909978520594,-0.6305411867088684,0.25856532712411,-0.5283000915833873,0.5847796178370658,-0.6276536377608792,145.84255289849898,27.23766234649588,0.0031939863348743654
3071,0.2582756876945495,-0.5282066464424133,-0.517469048500061,0.419472187757492,-0.6306495070457458,-0.409500390291214,0.6125134229660034,-0.6297525763511658,-0.0318404845893383,0.4193158019506572,-0.6306955123268104,0.2581773700878689,-0.528186019886846,0.5984854220766113,-0.629873272850991,0.4192409194914985,-0.6306029169560452,0.2584101443096135,-0.5282544629047707,0.5902619395328838,-0.6285414917969236,146.24065721866845,23.886259210167964,0.0011304351499299267
3072,0.2583108842372894,-0.5282049179077148,-0.5214146971702576,0.419608473777771,-0.6307888031005859,-0.4127345979213714,0.5981471538543701,-0.6301522850990295,-0.024084547534585,0.4195165075533097,-0.6307630663223862,0.2582162558731137,-0.5281775560925194,0.6093369857947163,-0.6300092855732116,0.419351154716223,-0.6306669767025816,0.2583325889350136,-0.5282237001798701,0.5978919580376166,-0.6291286093074386,146.5607891401794,19.207915290656956,0.00416754991687193
3073,0.2583000659942627,-0.5281946659088135,-0.5224192142486572,0.4198241233825683,-0.6308725476264954,-0.4148344993591308,0.6209190487861633,-0.6300208568572998,-0.0274391733109951,0.4197196371907938,-0.6308282314631745,0.2582649146975171,-0.528169544668374,0.6196450416064562,-0.6299076281945407,0.4194985477060513,-0.6307314786068188,0.258305519240015,-0.5282020379752715,0.6065931914651524,-0.6294402168622794,146.79467712180278,14.033278897402964,0.010021401265835457
3074,0.258233904838562,-0.5281689763069153,-0.5232931971549988,0.4198205769062042,-0.6308936476707458,-0.4165505766868591,0.6289618611335754,-0.629925549030304,-0.03263970464468,0.4198954397936833,-0.6308875471759509,0.2582848354859939,-0.5281549494968584,0.6277439822754804,-0.6296514255698807,0.4196573045411039,-0.6307939060344715,0.2582972457384065,-0.5281832025839062,0.6150535077892838,-0.6295247003453199,146.9468427580014,9.129938171917049,0.014820229529880453
3075,0.258205235004425,-0.5281336903572083,-0.5272314548492432,0.4199787676334381,-0.6309160590171814,-0.4228038191795349,0.6326707005500793,-0.6293664574623108,-0.0510217398405075,0.4200240408135768,-0.6309381364421166,0.2582485767238438,-0.5281307669206943,0.6322363521067477,-0.6293390609978414,0.4198039990500928,-0.6308515981975293,0.2582777781325814,-0.5281622283186214,0.6219266455162696,-0.6294504446063286,147.03086324416245,5.041229169663097,0.015868153067009515
3076,0.2582128047943115,-0.5280967354774475,-0.5265918970108032,0.4201331436634063,-0.6309654116630554,-0.4255953729152679,0.6352443695068359,-0.6287222504615784,-0.0727327764034271,0.4200969974290282,-0.630977477127266,0.2581422974980363,-0.5280977718258955,0.6323206161947154,-0.6290667578645046,0.4199211984016668,-0.6309019497694238,0.2582235858787634,-0.5281364457215311,0.6260842337876482,-0.6292969699095989,147.06504550965582,2.0509359296022467,0.013161768615863476
3077,0.2580287158489227,-0.5280430316925049,-0.5119800567626953,0.4201800227165222,-0.6309764385223389,-0.4206009209156036,0.6356434226036072,-0.6285972595214844,-0.0834899544715881,0.4201184094260317,-0.6310026256554682,0.2579682790084679,-0.5280592475844598,0.6280930842828255,-0.6289041539476614,0.4200000828114125,-0.6309422201238415,0.2581214631306453,-0.5281055664667026,0.6268877739857193,-0.6291398435248239,147.06874072493358,0.221712916665524,0.008624132570417236
3078,0.2579996287822723,-0.5279973745346069,-0.5037944912910461,0.4201888740062713,-0.6309993863105774,-0.4139472544193268,0.6341236233711243,-0.6283771991729736,-0.0792201906442642,0.4201064009394036,-0.6310099196433848,0.2577470371093873,-0.5280193487036325,0.6207015857580821,-0.6288722548157247,0.4200426100626088,-0.6309692999316588,0.2579716927221422,-0.5280710793614746,0.6244132986946644,-0.6290328080411843,147.05956636202217,-0.5504617746845497,0.004361702960673695
3079,0.2574726939201355,-0.5279930830001831,-0.5047197341918945,0.4201358556747436,-0.6310064792633057,-0.4086050391197204,0.6062561273574829,-0.6294494867324829,-0.037957239896059,0.4200932363190286,-0.6309957829159367,0.2575160597675681,-0.527981735674493,0.6121915343970384,-0.6289352493247641,0.4200628605651767,-0.63097989312537,0.2577894395403127,-0.5280353418866819,0.6195245929756141,-0.6289937845546165,147.0512970992532,-0.4961557661385996,0.0015529829363096794
3080,0.2571216523647308,-0.5279380083084106,-0.5065174698829651,0.4200696349143982,-0.63099205493927,-0.4081296920776367,0.5915305614471436,-0.6282204985618591,-0.0236670207232236,0.4201220608902897,-0.6309585794506529,0.2573223277153734,-0.5279488931258812,0.6049389843096541,-0.6290111496183172,0.4200865406952219,-0.6309713676554831,0.257602594810337,-0.5280007623823616,0.6136903495092301,-0.6290007305800971,147.0520776456926,0.0468327863649165,0.00031130765451398883
3081,0.2570886611938476,-0.5279326438903809,-0.5103354454040527,0.4202072024345398,-0.6309431791305542,-0.4092702269554138,0.5907934904098511,-0.6291505694389343,-0.0275327078998088,0.4202400679974686,-0.6309008135939215,0.2572097018536238,-0.5279221193779401,0.6008246293928297,-0.6289982246573452,0.4201479516161206,-0.6309431460308584,0.2574454376276516,-0.5279693051805929,0.6085440614626698,-0.6289997282109966,147.06300945294365,0.6559084350624289,7.13722036600159e-05
3082,0.2570981383323669,-0.5279060006141663,-0.5153645277023315,0.4204290807247162,-0.6308895945549011,-0.4107606410980224,0.5901666283607483,-0.6297295689582825,-0.0314493030309677,0.420489958871816,-0.6308305040698885,0.2572068877391956,-0.5279018654534793,0.6005735631200508,-0.6288124421619203,0.4202847545183988,-0.6308980892464705,0.2573500176722691,-0.5279423292897474,0.6053558621256222,-0.6289248137913663,147.07820863882984,0.9119511531713442,0.00012143756924291704
3083,0.2573878765106201,-0.5279014706611633,-0.5216435790061951,0.4207314848899841,-0.6307514309883118,-0.4261952042579651,0.616661548614502,-0.6290270686149597,-0.0672539696097374,0.420902440308894,-0.6307605323536095,0.2573218601290612,-0.5278880734674976,0.6036469115391977,-0.6284284289454134,0.4205318288345969,-0.6308430664893261,0.2573387546549858,-0.5279206269608474,0.6046722818910524,-0.6287262598529855,147.08796964387284,0.5856603025802087,8.835938908066265e-05
3084,0.2576987743377685,-0.5278701186180115,-0.5202881693840027,0.4220890700817108,-0.6306111812591553,-0.4255483448505401,0.6258927583694458,-0.6286847591400146,-0.0738886222243309,0.4214916016064305,-0.6307054723191393,0.2575439581145417,-0.5278802495502841,0.6087038789120383,-0.6279064234432983,0.4209157379433303,-0.6307880288212514,0.2574208360388081,-0.5279044759966222,0.6062849206994467,-0.6283983252891108,147.08484225248463,-0.1876434832922768,5.77828123472055e-05
3085,0.2576880753040313,-0.5278641581535339,-0.5402063727378845,0.4220890700817108,-0.6306589841842651,-0.4437060952186584,0.5988775491714478,-0.6266281008720398,-0.0865134820342063,0.4222516147287492,-0.630676879998366,0.2578500761098685,-0.5278771675628399,0.6142544331364881,-0.6273847622938139,0.4214500886574979,-0.6307435692920973,0.2575925320672323,-0.5278935526231093,0.6094727256742635,-0.6279929000909921,147.0693882159088,-0.9272421945507858,0.0001586183839886621
3086,0.2583215236663818,-0.5278593301773071,-0.5379864573478699,0.4221756756305694,-0.6306133270263672,-0.4426364302635193,0.6182583570480347,-0.6266153454780579,-0.1048506572842598,0.4231505752002686,-0.6306792842839167,0.2582105920454436,-0.5278764138089391,0.6190821377823862,-0.6270340432493015,0.4221302832746063,-0.6307178552888251,0.2578397560585168,-0.5278866970974413,0.6133164905175128,-0.6276093573543157,147.0518848329864,-1.05020297534395,0.00021412931857800794
3087,0.2585152685642242,-0.5278608202934265,-0.5380057096481323,0.4237503111362457,-0.6306878924369812,-0.4467847943305969,0.6269122958183289,-0.6266235113143921,-0.1091755554080009,0.4241239597703112,-0.6307088964766866,0.2585935654807745,-0.5278742581637493,0.6223899352284663,-0.6269924962220543,0.4229277538728883,-0.6307142717639697,0.2581412798274198,-0.5278817215239646,0.6169458684018945,-0.6273626129014108,147.0490120050284,-0.172369677479196,0.00012200447798923742
3088,0.2589184939861297,-0.5278756022453308,-0.5422422289848328,0.4254173040390014,-0.6308215260505676,-0.4530359506607055,0.6312122941017151,-0.6266351342201233,-0.1180950552225112,0.4250820931502038,-0.6307556348679512,0.2589683309869685,-0.5278662961705293,0.6238987835666454,-0.6273109081929704,0.4237894895838145,-0.6307308170055622,0.2584721002912393,-0.5278755513825906,0.6197270344677952,-0.6273419310180343,147.07762895912916,1.717017246045316,0.00034019337184638227
3089,0.2594740390777588,-0.5278747081756592,-0.5412899851799011,0.4272530078887939,-0.6308519840240479,-0.4502463042736053,0.6339063048362732,-0.6266385316848755,-0.1097555682063102,0.4259420952891411,-0.6308075470382654,0.2593097100040459,-0.5278489196869228,0.623957254742095,-0.6279273573560804,0.4246505318659453,-0.6307615090186434,0.2588071441763619,-0.5278648987043235,0.6214191225775154,-0.6275761015532524,147.1486729797937,4.262641239872664,0.0014011898462768916
3090,0.259640634059906,-0.5278724431991577,-0.5316028594970703,0.4272251725196838,-0.6308885812759399,-0.4451459944248199,0.6167479753494263,-0.6287800669670105,-0.1061499118804931,0.4266704491976918,-0.6308556123951804,0.2596027437800905,-0.5278211023343733,0.6234561497055299,-0.6286833599045607,0.425458498798644,-0.630799150369258,0.2591253840178534,-0.5278473801563435,0.6222339334287215,-0.6280190048937755,147.26326007008657,6.875225417572324,0.002948436645425333
3091,0.259880006313324,-0.527809202671051,-0.5299332141876221,0.4271946549415588,-0.6309258937835693,-0.4355174601078033,0.6078000664710999,-0.6317327618598938,-0.0746186152100563,0.4273044241643145,-0.6308968001910157,0.2598461808025827,-0.527785493505623,0.6234052108451952,-0.6293855824242328,0.4261968689449123,-0.6308382102979609,0.2594137027317451,-0.5278226254960553,0.622702444395311,-0.6285656359059583,147.41210321555525,8.930588728120483,0.003801865665335986
3092,0.2601330280303955,-0.5276895761489868,-0.5295600891113281,0.4271690547466278,-0.6309281587600708,-0.4354914724826813,0.6199160218238831,-0.6309173703193665,-0.0753891989588737,0.4279323994909469,-0.6309343646922014,0.2600523964177021,-0.5277478512107113,0.6243494453266893,-0.6298934271223251,0.4268910811633262,-0.630876672055657,0.2596691802061279,-0.5277927157819177,0.6233612447678621,-0.629096752392505,147.57893531052608,10.00992569824973,0.0032049680298530617
3093,0.2602558135986328,-0.5276840925216675,-0.5292522311210632,0.428310215473175,-0.63096022605896,-0.4349072575569153,0.6273691058158875,-0.6303317546844482,-0.0763086602091789,0.428643788153279,-0.6309756881812025,0.2602427826940075,-0.5277147907113879,0.6260158986763237,-0.630183462731832,0.4275921639593072,-0.630916278505875,0.2598986212012797,-0.5277615457537057,0.6244231063312465,-0.6295314365282357,147.74721055952264,10.096514939793906,0.0017033348767700085
3094,0.2602630853652954,-0.5276802182197571,-0.5235818028450012,0.4287636876106262,-0.6309641599655151,-0.4292504787445068,0.6302408576011658,-0.6298899054527283,-0.0701465755701065,0.4294787728292666,-0.6310287608336531,0.2604392641066345,-0.5276911341425975,0.6274326177918439,-0.630348225180851,0.428346807507291,-0.6309612714369859,0.2601148783634216,-0.5277333811092623,0.6256269109154854,-0.6298581519892819,147.9067883195848,9.574665603728931,0.0004878195932842543
3095,0.2603675723075866,-0.5276768803596497,-0.5137376189231873,0.4302124679088592,-0.6310765147209167,-0.4224455952644348,0.6334960460662842,-0.6295283436775208,-0.0713782906532287,0.4304036457228689,-0.6310987632603933,0.2606542088965856,-0.52767844099606,0.6274121643339248,-0.630532126614231,0.4291695427935222,-0.6310162681663486,0.2603306105766871,-0.5277114050639812,0.6263410122828611,-0.6301277418392616,148.05656841424363,8.986805679530221,8.382544270768397e-05
3096,0.2608471512794494,-0.5276896953582764,-0.497367799282074,0.4318994283676147,-0.6312215328216553,-0.411141574382782,0.6346583962440491,-0.6293954849243164,-0.0710157454013824,0.4313208841840802,-0.6311861339021276,0.2608835032325835,-0.5276752484875573,0.6250958289690569,-0.6308459998215264,0.4300300793497454,-0.63108421446066,0.2605517676390456,-0.5276969424334115,0.6258429389573393,-0.6304150450321676,148.2018018250239,8.714004646815852,0.00010415261179754454
3097,0.2613526880741119,-0.527686357498169,-0.4902413189411163,0.4322795867919922,-0.6312553882598877,-0.3995194137096405,0.6108975410461426,-0.6317989230155945,-0.0487711615860462,0.4321065469324255,-0.6312866187156035,0.2611079602608562,-0.5276784103657028,0.6202936988871905,-0.6313071991887454,0.4308606663828174,-0.6311651761626372,0.2607742446877697,-0.527689529606328,0.6236232429292797,-0.6307719066947988,148.3482763938738,8.78847413099379,9.652502715335595e-05
3098,0.2614271640777588,-0.5277007818222046,-0.4851006269454956,0.4330959320068359,-0.6314013004302979,-0.3999649882316589,0.6191765069961548,-0.6316042542457581,-0.0636787414550781,0.4326560933554261,-0.6313926866816253,0.2613031653318164,-0.5276846203037069,0.6135185469578969,-0.6318315593828439,0.4315788371718608,-0.6312561803702323,0.2609858129453883,-0.5276875658852795,0.6195813645407265,-0.6311957677700168,148.49667025443375,8.903631633597797,3.236304543064829e-05
3099,0.2615150511264801,-0.5276989936828613,-0.4828933179378509,0.4333720207214355,-0.6315127015113831,-0.3975593745708465,0.6103512048721313,-0.6326962113380432,-0.0648155882954597,0.4329187101444331,-0.631495449328747,0.2614511943308297,-0.5276914728215855,0.6057864070928067,-0.6322726953173597,0.4321147863608896,-0.6313518879536382,0.2611719654995649,-0.5276891286598019,0.6140633815615586,-0.6316265387889541,148.6392509279873,8.554840413212332,7.827865985658816e-06
3100,0.261526495218277,-0.5276921391487122,-0.4817834496498108,0.4330058991909027,-0.6316071152687073,-0.3938649892807007,0.5941671133041382,-0.632986307144165,-0.0551203675568103,0.4329084672350788,-0.6315866255688068,0.2615468298026768,-0.5276977743389368,0.5982960037280647,-0.6324833880882178,0.4324322587105652,-0.6314457829997056,0.2613219112208097,-0.5276925869314558,0.607756430428161,-0.6319692785086598,148.75972751915876,7.228595470288042,0.00013139822619466472
3101,0.2615357935428619,-0.5276841521263123,-0.4841008484363556,0.4322579503059387,-0.6316553354263306,-0.3871417641639709,0.5778380632400513,-0.6329106092453003,-0.0081096198409795,0.4326900286031592,-0.6316601878518717,0.2615962209911093,-0.5277031628739983,0.5920314841270888,-0.6323734051854055,0.4325353666676028,-0.631531544940572,0.2614316351289297,-0.5276968173084727,0.6014664519077318,-0.6321309291793583,148.8365227082459,4.607711345228154,0.0009106939525560848
3102,0.2615462243556976,-0.5277095437049866,-0.485902190208435,0.4316673874855041,-0.6317331194877625,-0.3859827518463135,0.584876298904419,-0.6328318119049072,-0.0135081326588988,0.4323461589543124,-0.6317132783853251,0.2616110292811416,-0.5277074235754128,0.5873889849150289,-0.6319458893441832,0.4324596835822867,-0.6316042383184731,0.2615033927898145,-0.5277010598152486,0.5958354651106503,-0.6320569132452885,148.8493178779378,0.767710181514758,0.0031793247567287056
3103,0.2615545690059662,-0.5277063846588135,-0.4892802536487579,0.4318698644638061,-0.6317412853240967,-0.386604368686676,0.5871316194534302,-0.6303885579109192,0.0112939039245247,0.4319441334034816,-0.6317462660180075,0.2616023419938806,-0.5277100055075596,0.5840555429757885,-0.6313008000850551,0.4322534635107646,-0.6316610493982867,0.261542972471441,-0.5277046380921728,0.5911234962567052,-0.6317544679811952,148.78711601946026,-3.73211150865302,0.006975599409833584
3104,0.2615588307380676,-0.5277113318443298,-0.4899101555347442,0.4317873418331146,-0.6317510604858398,-0.3862667679786682,0.5891449451446533,-0.6311661005020142,-0.0026228842325508,0.4315190669000966,-0.6317621217182422,0.2615772732139631,-0.5277099997476798,0.5812693821020035,-0.6306042565446444,0.4319597048664974,-0.6317014783262687,0.2615566927684498,-0.5277067827543755,0.5871818505948242,-0.6312943834065748,148.6540978627763,-7.981089401037593,0.010523660341448027
3105,0.2615472376346588,-0.5277086496353149,-0.4900055527687073,0.4311544001102447,-0.6317592859268188,-0.3869492411613464,0.5854825377464294,-0.6292648315429688,0.0057462360709905,0.4310789505110875,-0.6317654210306773,0.2615391886106709,-0.5277064860237661,0.5782952742608667,-0.6300365433652653,0.4316074031243332,-0.631727055408032,0.2615496911053381,-0.5277066640621318,0.5836272200612409,-0.630791247390051,148.4701126405984,-11.03911333067458,0.011174831260791909
3106,0.2615857720375061,-0.5277048349380493,-0.4857515692710876,0.4306804835796356,-0.6317672729492188,-0.3787683248519897,0.5700757503509521,-0.6291700005531311,0.0129324905574321,0.430621014013803,-0.6317613552800956,0.2614908058268674,-0.5276990223642763,0.5747927271694272,-0.6297377635140147,0.431212847480121,-0.6317407753568574,0.2615261369939498,-0.5277036073829897,0.5800934229045152,-0.6303698538396364,148.26583213480166,-12.256830347803884,0.008042539619472905
3107,0.2615972757339477,-0.5277060270309448,-0.4860293865203857,0.4302861094474792,-0.6317626237869263,-0.3774407207965851,0.5697587728500366,-0.6291882395744324,0.0125370416790246,0.4301464706117091,-0.6317550141772468,0.2614381008825401,-0.5276880743591396,0.5708867533669404,-0.6297677945464795,0.4307862967327561,-0.6317464708850131,0.2614909225493858,-0.5276973941734497,0.5764107550894851,-0.6301290301223735,148.07499036799945,-11.450506008132493,0.0034119874151974125
3108,0.2612657248973846,-0.5276744365692139,-0.4860393404960632,0.4297122359275818,-0.6317403316497803,-0.3787884712219238,0.5673795342445374,-0.6299504041671753,0.0031430150847882,0.4296679864419366,-0.6317508740877599,0.2613921129738803,-0.5276751645778125,0.5670025078631843,-0.6300941692871244,0.4303389726164281,-0.6317482321661119,0.2614513987191836,-0.5276885023351949,0.5726474561989648,-0.6301150857882738,147.92630758261126,-8.920967123291348,0.0009009586682258748
3109,0.2612953186035156,-0.5276536345481873,-0.4863625466823578,0.4292630851268768,-0.6317556500434875,-0.3763250112533569,0.5647170543670654,-0.6316066384315491,0.0098969591781497,0.4292097724437339,-0.6317522754252062,0.2613667256125408,-0.5276625406177625,0.563640836103707,-0.6306141218495439,0.4298872925473503,-0.6317498494697497,0.2614175294765264,-0.527678117648222,0.5690448081608618,-0.6303147002127819,147.83719962520618,-5.346477444304583,0.002145979904815301
3110,0.2614033222198486,-0.527642011642456,-0.4870280027389526,0.4286256432533264,-0.6317509412765503,-0.376147598028183,0.556057333946228,-0.6315940618515015,0.0174340065568685,0.4288015416209775,-0.6317608467513649,0.261373690569782,-0.5276523891664656,0.5611954061726889,-0.6312001476478585,0.4294529921768011,-0.6317542483823958,0.2613999939138286,-0.5276678262555194,0.5659050473655927,-0.6306688791868126,147.81094920372678,-1.575025288764209,0.005496925268651671
3111,0.2614264786243438,-0.527638852596283,-0.4906267523765564,0.4283602237701416,-0.6317764520645142,-0.3764070272445678,0.5581374764442444,-0.6319475769996643,0.0133017245680093,0.4284688804104799,-0.6317760179662338,0.261418178155504,-0.5276459455514179,0.5598249875360896,-0.6317435532471694,0.4290593474702727,-0.6317629562159309,0.2614072676104987,-0.5276590739738788,0.5634730234337914,-0.6310987488109553,147.83800194083915,1.623164226742233,0.007820144734947162
3112,0.2614318132400512,-0.5276413559913635,-0.4925445020198822,0.4281614422798157,-0.6317847371101379,-0.3767057657241821,0.560055136680603,-0.6318578720092773,0.0128887919709086,0.4282244744911374,-0.6317947630346225,0.2614964976997579,-0.5276429272341434,0.5594091032888167,-0.6321739249120194,0.4287253982786186,-0.6317756789434074,0.2614429596462023,-0.5276526152779847,0.5618474553758013,-0.631528819251381,147.90040884736513,3.7444143915587342,0.007316653617385951
3113,0.2615293860435486,-0.5276404619216919,-0.498782753944397,0.4281005859375,-0.6318084001541138,-0.3803779184818268,0.5613036751747131,-0.6318549513816833,0.0104867629706859,0.4280643766124978,-0.631811648680796,0.2615954739836348,-0.5276414902264442,0.5596275206595198,-0.6324528397123055,0.4284609896121704,-0.6317900668383627,0.2615039653811753,-0.5276481652573686,0.5609594814892884,-0.631898427435751,147.97720462060192,4.607746394207766,0.0046588185899862095
3114,0.2616465091705322,-0.5276325941085815,-0.4952751994132995,0.4279530048370361,-0.6318027377128601,-0.3805219233036041,0.5621623992919922,-0.6318645477294922,-0.001441037398763,0.4279703849984899,-0.6318192556097103,0.2616934216561125,-0.5276386414351747,0.5601364801635128,-0.6325596019024429,0.4282647477666982,-0.6318017423469017,0.2615797478911502,-0.5276443557284911,0.5606302809589779,-0.632162897222428,148.0487517369479,4.292826980758946,0.0018453196608084364
3115,0.2619391977787018,-0.5276373028755188,-0.4952871203422546,0.4279492795467376,-0.6318294405937195,-0.3814598619937897,0.56275874376297,-0.6338824033737183,-0.008922996930778,0.4279164470122901,-0.6318090439273002,0.2617636613340562,-0.5276309502897936,0.560748261684956,-0.6324906894800815,0.4281254274649349,-0.6318046629790611,0.2616533132683126,-0.5276389935530122,0.560677473249369,-0.6322940141254896,148.09977121313898,3.06116857146435,0.00039060238462382903
3116,0.2617358267307281,-0.5276240110397339,-0.4952857792377472,0.4279419779777527,-0.6317405700683594,-0.3850671947002411,0.5624456405639648,-0.6329219937324524,-0.0248392615467309,0.4278762949862894,-0.6317726658670394,0.2617802802239584,-0.5276154263747732,0.5615268290450939,-0.6322786307772509,0.4280257744734767,-0.6317918641342527,0.2617041000505709,-0.5276295666817168,0.5610172155676589,-0.6322878607861941,148.12226315250103,1.3495163617233177,0.0004647974056435684
3117,0.2618061304092407,-0.5276255011558533,-0.4799212515354156,0.4279326200485229,-0.6317018270492554,-0.3758946061134338,0.5609144568443298,-0.6330423355102539,-0.0226413365453481,0.4278302611669731,-0.6317036636050636,0.2617237287714853,-0.5275903628872369,0.5627638419813467,-0.6320094607365256,0.4279475691508752,-0.6317565839225774,0.2617119515389366,-0.527613885163925,0.5617158661331341,-0.6321765007663266,148.11883153284822,-0.2058971791689146,0.0011488842595602639
3118,0.2614029347896576,-0.527523934841156,-0.4734538197517395,0.4276897609233856,-0.6316221356391907,-0.3721319735050201,0.5597829222679138,-0.629604697227478,0.0012207754189148,0.427769657328082,-0.6315995662492294,0.2615840730245427,-0.5275557843192259,0.5648618187014732,-0.6318082313754957,0.4278764044217579,-0.6316937768532384,0.2616608001331791,-0.5275906448260457,0.5629742471604697,-0.632029193009994,148.10440636484316,-0.865510080303693,0.0013029172205761001
3119,0.2614075541496277,-0.5275001525878906,-0.4740147590637207,0.4277366101741791,-0.6315658688545227,-0.3729214072227478,0.5726280212402344,-0.6313742995262146,-0.0132451839745044,0.4276978210185507,-0.6314642560996249,0.2613623751570231,-0.5275132439620394,0.5682072122404436,-0.6317882421754276,0.427804971060475,-0.6316019685517931,0.2615414301427167,-0.5275596844804433,0.5650674331924592,-0.6319328126761674,148.10308961200502,-0.0790051702881555,0.0006849871693433477
