Frame #,Right_Knee (X),Right_Knee (Y),Right_Knee (Z),Left_Knee (X),Left_Knee (Y),Left_Knee (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Left_Hip (X),Left_Hip (Y),Left_Hip (Z),Nose (X),Nose (Y),Nose (Z),Left_Hip (X)_smoothed,Left_Hip (Y)_smoothed,Left_Knee (X)_smoothed,Left_Knee (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Left_Hip (X)_smoothed_smoothed,Left_Hip (Y)_smoothed_smoothed,Left_Knee (X)_smoothed_smoothed,Left_Knee (Y)_smoothed_smoothed,Nose (X)_smoothed_smoothed,Nose (Y)_smoothed_smoothed,angles,velocity,roughness
4190,0.5671166777610779,-0.6798304319381714,0.0839494615793228,0.4749747514724731,-0.6779109239578247,-0.0370527803897857,0.572632908821106,-0.5698057413101196,0.0246934406459331,0.4800006449222564,-0.5714731812477112,-0.0251179113984107,0.5214402079582214,-0.3894753456115722,0.0307695642113685,0.4799957156936938,-0.5714835106265116,0.4749507161421176,-0.6779359683338927,0.5214060497063234,-0.3894824674534106,0.4800131452989741,-0.5714714303889955,0.4750112188966056,-0.677903056618615,0.5214602322329526,-0.3894793681148505,190.1844978037224,-1.8176108178391817,9.385722592148849e-05
4191,0.5671343207359314,-0.6798614859580994,0.084209531545639,0.4748973250389099,-0.6779775619506836,-0.0370010994374752,0.5726199150085449,-0.5698350667953491,0.024806935340166,0.4799795746803283,-0.5714914798736572,-0.0252329688519239,0.521367073059082,-0.3894752860069275,0.0305468663573265,0.4799852698996779,-0.5714868937191243,0.4749137489718805,-0.677957754203796,0.5213814763030974,-0.3894933554298734,0.4800019951392557,-0.571477615721047,0.4749722309267153,-0.6779249356526874,0.5214287298610103,-0.3894849630408597,190.15804715282675,-1.5870390537384085,7.350452964737825e-05
4192,0.5671360492706299,-0.6798682808876038,0.0827506780624389,0.4748846590518951,-0.6779812574386597,-0.0382686778903007,0.5726181864738464,-0.5698462724685669,0.0248670782893896,0.479970633983612,-0.5714977383613586,-0.0252922680228948,0.5213226079940796,-0.3894876837730407,0.0294708702713251,0.4799769478324852,-0.5714896470679092,0.4748798651176127,-0.6779751764619714,0.5213572491786095,-0.3895073048358479,0.4799919762165475,-0.571482428259792,0.4749352846030741,-0.6779450319764009,0.5214001375880499,-0.3894938997588549,190.1344367563188,-1.416623790477729,4.9809371156114046e-05
4193,0.5671435594558716,-0.6798776984214783,0.0845400989055633,0.4748411476612091,-0.6779848337173462,-0.0377218797802925,0.5726155638694763,-0.5698489546775818,0.0253025200217962,0.4799671173095703,-0.5714999437332153,-0.0257310457527637,0.5212928056716919,-0.3895204365253448,0.03090301156044,0.4799708580690427,-0.5714931406606085,0.4748513284070219,-0.677985561328381,0.5213314141888644,-0.3895204640295008,0.4799835289575455,-0.5714867132201188,0.4749017021246531,-0.6779612437171927,0.5213726482283758,-0.3895045254671132,190.11288677539824,-1.292998855233236,2.997625832047467e-05
4194,0.5671440958976746,-0.6798843741416931,0.0845933258533477,0.4748238325119018,-0.6779868602752686,-0.0377495251595974,0.572613537311554,-0.5698524117469788,0.0255673639476299,0.4799654483795166,-0.5715026259422302,-0.0259953737258911,0.5212826132774353,-0.3895506262779236,0.0390634275972843,0.4799665037951711,-0.5714992875626292,0.4748297801843841,-0.6779872901047629,0.5212997873247963,-0.3895282455790642,0.4799767188925956,-0.5714917429571232,0.4748729333485456,-0.6779716622722205,0.5213435038669442,-0.3895140135118936,190.0927434107278,-1.2086018802267515,1.6450809939488436e-05
4195,0.5671457052230835,-0.6798899173736572,0.0846294164657592,0.4748112857341766,-0.6779898405075073,-0.0377487242221832,0.5726195573806763,-0.5698558688163757,0.0257618129253387,0.4799673557281494,-0.5715048909187317,-0.0261920504271984,0.5212709307670593,-0.3895499408245086,0.041615180671215,0.4799629492726543,-0.5715102731129125,0.4748155031135377,-0.6779803497986017,0.521256396829986,-0.3895271320957079,0.4799712110446189,-0.5714991550194394,0.4748499612545425,-0.6779751372827728,0.5213086610521612,-0.3895192609454194,190.07329450359083,-1.1669344282177008,8.067442695206498e-06
4196,0.5671542882919312,-0.6798945069313049,0.0834152325987815,0.4747973382472992,-0.6779857277870178,-0.0389590263366699,0.5726200938224792,-0.5698588490486145,0.0258504468947649,0.4799656569957733,-0.571506917476654,-0.0262791495770216,0.5212624669075012,-0.3895507752895355,0.0379222147166729,0.4799592001087456,-0.5715279648250439,0.4748070738353653,-0.6779666012418709,0.5211956286933632,-0.3895163684405139,0.4799664066702693,-0.5715106789416816,0.4748328062868717,-0.6779717228664119,0.5212634481086423,-0.3895181039434573,190.0536340570231,-1.1796267940644611,2.9954685474700977e-06
4197,0.5671498775482178,-0.6798842549324036,0.0831509754061698,0.4747854173183441,-0.6779620051383972,-0.0388421900570392,0.5726218819618225,-0.5698974132537842,0.0257141087204217,0.4799589812755584,-0.5715550184249878,-0.0261527299880981,0.5211883783340454,-0.389508306980133,0.0568298548460006,0.4799545971465417,-0.5715533027010717,0.474801482841072,-0.6779496868874173,0.521114904406703,-0.3894986306320389,0.479961682860778,-0.5715277284454381,0.4748202769085519,-0.6779629084748139,0.5212040306278669,-0.3895103146188902,190.0326681797927,-1.25795263382372,7.873350995260804e-07
4198,0.567150354385376,-0.6798791885375977,0.0825042128562927,0.4748082458972931,-0.6779064536094666,-0.0390859097242355,0.5726088881492615,-0.5699238181114197,0.0257133655250072,0.4799440801143646,-0.5715888738632202,-0.0261526089161634,0.5209383964538574,-0.3894611001014709,0.0538090728223323,0.4799490200193116,-0.5715860557925508,0.4747947942371355,-0.677934329071322,0.521016026064568,-0.3894791318622173,0.4799566177241912,-0.5715510593842834,0.4748100838399854,-0.6779514767134169,0.5211288288025476,-0.3894978415162213,190.0092553534964,-1.4047695777776426,2.595602613150356e-06
4199,0.567139208316803,-0.6798608303070068,0.0822993442416191,0.4748015701770782,-0.6779096722602844,-0.039067517966032,0.5726084113121033,-0.5699442028999329,0.0255819056183099,0.4799419939517975,-0.5716304183006287,-0.0260265991091728,0.5208688974380493,-0.3894196450710296,0.0518831461668014,0.4799428313111553,-0.5716250810426062,0.4747833301564442,-0.6779250119730522,0.5209041514096509,-0.3894633662081519,0.4799511031589766,-0.5715806680476127,0.4747993823665689,-0.6779408908172709,0.5210389578453891,-0.3894840513929938,189.98239789471052,-1.6114475271530182,9.654525674261617e-06
4200,0.5671398043632507,-0.6798619031906128,0.0828625112771987,0.4747907221317291,-0.67791348695755,-0.0362202934920787,0.572601854801178,-0.5699758529663086,0.0249310135841369,0.4799405038356781,-0.5716701745986938,-0.0253899041563272,0.5207923054695129,-0.3894149363040924,0.058620847761631,0.4799366622925841,-0.5716688583401065,0.4747650454429589,-0.6779245829599999,0.5207853886037338,-0.3894545034689833,0.4799453268124194,-0.5716159441646101,0.4747856475971249,-0.6779343676743625,0.520937530148727,-0.3894722322233899,189.95141028791187,-1.8592564079187923,2.1166015917775277e-05
4201,0.5671431422233582,-0.6798584461212158,0.0828999280929565,0.4747537076473236,-0.6779294610023499,-0.0353995002806186,0.5726007223129272,-0.5700165629386902,0.0247569270431995,0.4799278676509857,-0.5717259049415588,-0.025217043235898,0.5206658840179443,-0.3894456326961517,0.0580682232975959,0.4799311783116137,-0.5717159687126584,0.474740424179088,-0.6779335001572019,0.5206650044564474,-0.389451826128558,0.479939667412097,-0.5716559539838293,0.4747675582299101,-0.6779340206674984,0.5208285198718151,-0.3894640697854572,189.9160483842707,-2.121714218469606,3.3446017636219916e-05
4202,0.5671400427818298,-0.6798489689826965,0.0820765197277069,0.4746982753276825,-0.6779503226280212,-0.035143494606018,0.5726217031478882,-0.5700428485870361,0.0243911333382129,0.4799249172210693,-0.571771502494812,-0.024850808084011,0.5205708146095276,-0.3894815742969513,0.058456864207983,0.4799268703989175,-0.5717653091589671,0.4747123039462075,-0.6779500475845516,0.5205470788757264,-0.3894511109356792,0.4799345486068251,-0.5716996960538842,0.4747454565164291,-0.6779404314343198,0.5207159434733795,-0.389458886245546,189.87660309358148,-2.366717441353785,4.121206564623514e-05
4203,0.5671677589416504,-0.6798564791679382,0.0857177451252937,0.4746566116809845,-0.6779887676239014,-0.0321531742811203,0.5726214647293091,-0.5700719356536865,0.0243446603417396,0.4799223244190216,-0.5718110203742981,-0.0248044058680534,0.5204246044158936,-0.3894576728343963,0.0572994835674762,0.4799238750124365,-0.5718159470836217,0.4746845953349777,-0.6779713132883776,0.5204349094164984,-0.3894467105828242,0.4799302791690697,-0.571746196465779,0.4747211120438485,-0.6779527841759431,0.5206035298506269,-0.3894540159804572,189.83392906590055,-2.560441660855872,4.029031707787091e-05
4204,0.567182183265686,-0.6798561215400696,0.0857252776622772,0.4746450781822204,-0.6780108213424683,-0.0320015847682952,0.572618305683136,-0.5700894594192505,0.0243247654289007,0.4799190461635589,-0.571834146976471,-0.0247837044298648,0.5203263163566589,-0.3894582092761993,0.0469915196299552,0.4799218643513106,-0.5718666403723044,0.4746605544323913,-0.6779944521293317,0.5203312729338196,-0.3894341660267152,0.4799269132419662,-0.571794374028389,0.4746968889992657,-0.6779694513572986,0.5204946270839038,-0.3894460759989603,189.78936430323668,-2.6738857598320465,3.0331046033502342e-05
4205,0.5672013759613037,-0.6798719763755798,0.0864372104406356,0.4746381342411041,-0.6780241131782532,-0.0298770014196634,0.5726354718208313,-0.5701326131820679,0.0240160133689641,0.479916900396347,-0.5719011425971985,-0.0244776178151369,0.5202249884605408,-0.3894504308700561,0.0496500208973884,0.479920065921729,-0.571915353851443,0.474641555458571,-0.6780176785673889,0.5202383383627627,-0.3894121337114678,0.4799241743138714,-0.5718427659576105,0.4746747555829879,-0.6779887422413348,0.5203921115954472,-0.3894324990839633,189.7445422123641,-2.6893254523542964,1.590639762656877e-05
4206,0.5672650337219238,-0.6799038648605347,0.0904678702354431,0.4746330976486206,-0.6780427098274231,-0.0290702432394027,0.5726383924484253,-0.5702179670333862,0.0240152589976787,0.4799177348613739,-0.5719976425170898,-0.0244768690317869,0.5201814770698547,-0.3893658518791199,0.0554040595889091,0.4799174436680692,-0.5719593394523668,0.4746269356289835,-0.6780405485137007,0.5201575422954743,-0.3893829327664727,0.4799214820555508,-0.5718893953555131,0.4746556276013863,-0.6780094647502812,0.5202982838754578,-0.389412672556967,189.7011563793166,-2.6031499828513915,4.664312033327277e-06
4207,0.5673015117645264,-0.6799084544181824,0.0902383625507354,0.4746249616146087,-0.6780465841293335,-0.0277050603181123,0.5726353526115417,-0.5702232718467712,0.0235576946288347,0.479920744895935,-0.5720043182373047,-0.0240226052701473,0.5200945734977722,-0.3893295228481293,0.0537375919520854,0.4799130352233254,-0.5719959831995657,0.4746147864616596,-0.6780634417030806,0.5200896553374993,-0.3893515957280629,0.4799181033226608,-0.5719320304931342,0.4746392911454957,-0.6780310555314011,0.5202148324602742,-0.3893882418254054,189.66074650864076,-2.4245922405498277,3.146411199751654e-06
4208,0.5673133134841919,-0.6799279451370239,0.0900427177548408,0.4746192097663879,-0.6780542135238647,-0.0266670826822519,0.5726048350334167,-0.5702393651008606,0.0233472976833581,0.4799124300479889,-0.5720242857933044,-0.0238144472241401,0.5200297236442566,-0.3893100321292877,0.0513232722878456,0.4799063599294391,-0.5720238522373162,0.4746031132904307,-0.6780865991423041,0.5200348437933464,-0.3893239540868302,0.4799134059653723,-0.571968759190807,0.4746248200034698,-0.6780532729757623,0.5201428369935029,-0.3893625267299752,189.62453424841263,-2.172735613687564,1.310398285256922e-05
4209,0.5673374533653259,-0.6799513101577759,0.0936235189437866,0.4745962619781494,-0.6781189441680908,-0.0236746594309806,0.5725853443145752,-0.570260763168335,0.0230932254344224,0.4799098372459411,-0.5720451474189758,-0.0235662199556827,0.5199742913246155,-0.3893085420131683,0.0572679974138736,0.4798977043894709,-0.5720431739865952,0.4745907526227551,-0.6781093749402551,0.5199924215057107,-0.3893047506303789,0.4799071253350119,-0.5719985251091222,0.4746111930511839,-0.6780757137615595,0.5200826707983859,-0.3893394162901366,189.59330230667075,-1.8739165045127493,3.0752165941889786e-05
4210,0.5673627853393555,-0.67999267578125,0.0945759937167167,0.4745697677135467,-0.678147554397583,-0.0228079129010438,0.5725131034851074,-0.5702677965164185,0.0228655505925416,0.4798729121685028,-0.5720521807670593,-0.0233399290591478,0.519946813583374,-0.3892908096313476,0.0674983486533165,0.479888072151129,-0.5720555640585315,0.474577669942288,-0.6781302657257203,0.519960397940437,-0.3892964996988424,0.4798995040614588,-0.5720213406888857,0.4745977838076256,-0.6780975345472239,0.5200337616552061,-0.3893222496536188,189.56731216709224,-1.5594083747106424,4.885992473974247e-05
4211,0.5674049854278564,-0.6800302267074585,0.0995559766888618,0.4745566546916961,-0.6781586408615112,-0.0171741098165512,0.5724523663520813,-0.5702732801437378,0.0225274264812469,0.4798708260059356,-0.5720580220222473,-0.0230121165513992,0.5199329853057861,-0.389290452003479,0.0803555622696876,0.4798787583492796,-0.572063338461668,0.4745646275650345,-0.6781476730569939,0.5199353253476299,-0.389299123647448,0.4798912057765873,-0.5720381397979983,0.4745845213105892,-0.6781175899511318,0.5199943871321754,-0.3893129992511502,189.54628013834187,-1.2619217250221482,6.005580220248451e-05
4212,0.5674279928207397,-0.680037260055542,0.1004614531993866,0.4745487868785858,-0.6781615614891052,-0.0175321251153945,0.5724076628684998,-0.570276141166687,0.0225265175104141,0.4798689782619476,-0.5720627903938293,-0.0230112336575984,0.5199208855628967,-0.3893021941184997,0.075142316520214,0.4798708026333187,-0.5720687720874853,0.4745525598524644,-0.6781607451753656,0.5199128469017872,-0.389310092689505,0.4798830445192799,-0.5720503927137929,0.4745717367273395,-0.6781348520408252,0.51996177104002,-0.389311836626492,189.52944012125204,-1.0104010253900242,5.99770665587181e-05
4213,0.5674357414245605,-0.6800405383110046,0.1008541211485862,0.4745422303676605,-0.6781678795814514,-0.01743795722723,0.5724043250083923,-0.5702810287475586,0.0225428510457277,0.4798676073551178,-0.5720706582069397,-0.0230274107307195,0.5199050903320312,-0.3893233239650726,0.0632131844758987,0.4798646822333658,-0.5720735285609634,0.4745420787172068,-0.6781696942668693,0.5198888803651842,-0.389324966743189,0.4798756996049143,-0.572059647052661,0.4745598735232865,-0.6781487889312429,0.5199326147700856,-0.3893170886731706,189.51569799918488,-0.8245273240294182,4.9158509734073675e-05
4214,0.5674803853034973,-0.6800432801246643,0.1002189591526985,0.4745351672172546,-0.678171694278717,-0.0178148504346609,0.5723945498466492,-0.5702839493751526,0.0225235242396593,0.4798632562160492,-0.5720736980438232,-0.0230091232806444,0.5198889374732971,-0.3893491923809051,0.0634674280881881,0.4798603746346598,-0.572078391843758,0.4745333117363144,-0.6781755239244832,0.5198609413419758,-0.3893383696708829,0.4798695696168125,-0.5720671449690998,0.4745492488084978,-0.678159482928539,0.5199039453988417,-0.3893256010722554,189.5038480921521,-0.7109944219661202,3.2568670204264194e-05
4215,0.567487359046936,-0.6800410747528076,0.1015556082129478,0.4745283424854278,-0.6781756281852722,-0.0158206969499588,0.5723817348480225,-0.570292055606842,0.0224411059170961,0.4798592925071716,-0.5720865726470947,-0.0229279566556215,0.5198469758033752,-0.3893506824970245,0.0671245902776718,0.479857622007811,-0.5720833339970057,0.474526000553123,-0.6781794740902195,0.519828930901421,-0.3893452844004177,0.4798647905732118,-0.5720736205802623,0.4745399495063481,-0.6781674793932111,0.5198739395998734,-0.3893334744035202,189.49279821382157,-0.6629926998323299,1.6708147312753274e-05
4216,0.5675283074378967,-0.6800472140312195,0.1011178269982338,0.4745196998119354,-0.6781798005104065,-0.014663640409708,0.5723621249198914,-0.5702947974205017,0.0216767322272062,0.4798576533794403,-0.5720924139022827,-0.0221701636910438,0.5197791457176208,-0.389370322227478,0.0862238854169845,0.4798561684408438,-0.5720878521999095,0.47451967858228,-0.678182494434539,0.5197948292677224,-0.3893423319665512,0.4798613417202645,-0.5720793132281214,0.474531841136721,-0.6781734854097421,0.5198422954670129,-0.3893370174287326,189.4817369125024,-0.6636780791495767,6.034747204973715e-06
4217,0.5675354599952698,-0.6800628304481506,0.1011736020445823,0.4745127260684967,-0.6781824827194214,-0.0119692953303456,0.5723584294319153,-0.5702984929084778,0.0210157763212919,0.4798565208911896,-0.5720970034599304,-0.0215102713555097,0.5197221040725708,-0.3893328905105591,0.081434778869152,0.4798558591959538,-0.5720914194396697,0.4745137981672939,-0.6781849109784843,0.5197612288248666,-0.3893285928731197,0.4798591487105402,-0.572084155712741,0.4745246239489502,-0.6781780556372389,0.5198098688101542,-0.3893336476064875,189.4701810961247,-0.6933489826633377,1.2322234833993544e-06
4218,0.5675380229949951,-0.6800703406333923,0.1032593548297882,0.4745073616504669,-0.6781825423240662,-0.0104754036292433,0.5723340511322021,-0.5702997446060181,0.0208232533186674,0.4798547923564911,-0.5720970034599304,-0.0213185381144285,0.5197109580039978,-0.3892923295497894,0.0789006873965263,0.4798566025376166,-0.5720938454802168,0.4745077809314291,-0.6781863318189467,0.519729399163377,-0.3893056225580036,0.4798581302413707,-0.5720880316197314,0.4745178867419418,-0.678181366109922,0.5197776809514432,-0.3893224375870939,189.45788409809364,-0.7378198818628334,2.840288829425932e-07
4219,0.5675541162490845,-0.6800775527954102,0.1029494181275367,0.4745007455348968,-0.6781837344169617,-0.0098374597728252,0.5723294615745544,-0.570298969745636,0.02019864320755,0.479855865240097,-0.5720924735069275,-0.0206969268620014,0.5196872353553772,-0.3892811238765716,0.0787999033927917,0.4798582472482189,-0.5720953924120988,0.4745010352390948,-0.6781857853310869,0.5196980194343456,-0.3892766511293995,0.47985817704411,-0.5720909759366785,0.4745111461408029,-0.678183133798388,0.519745816344604,-0.389304123004016,189.44465579737312,-0.7936980432316432,8.619096089942685e-07
4220,0.5675586462020874,-0.6800807118415833,0.1019220054149627,0.4744968116283417,-0.678185760974884,-0.0101933749392628,0.5723166465759277,-0.570300817489624,0.0194031074643135,0.4798590242862701,-0.5720945596694946,-0.0199108142405748,0.5196737051010132,-0.3892222046852112,0.0829900056123733,0.4798604536267316,-0.5720966282373455,0.4744929847379821,-0.6781820717462639,0.5196633373466436,-0.389245367387086,0.4798590876771587,-0.5720932368569454,0.4745038815796745,-0.6781827089775385,0.5197128247454199,-0.3892806207572439,189.4301981144528,-0.8674609752193874,1.8408716963363884e-06
4221,0.5675846338272095,-0.6800840497016907,0.1018086597323417,0.4744823276996612,-0.6781801581382751,-0.0093831336125731,0.5723128914833069,-0.570299506187439,0.0189519710838794,0.4798602759838104,-0.5720962882041931,-0.0194611344486475,0.5196401476860046,-0.3892027139663696,0.0819925889372825,0.4798626378719834,-0.5720981398628061,0.4744831017915814,-0.6781742735421245,0.5196206363837148,-0.3892148347037787,0.4798605077550887,-0.5720951980592897,0.4744955696644371,-0.678179334803373,0.5196759494007379,-0.3892543063358577,189.41404808009617,-0.9690020613976458,3.30839783108821e-06
4222,0.5675950646400452,-0.6800965070724487,0.0998778417706489,0.4744620323181152,-0.6781744360923767,-0.0096967369318008,0.5723084211349487,-0.5703003406524658,0.0186262540519237,0.4798659682273865,-0.5720977783203125,-0.0191387441009283,0.5195906758308411,-0.3891977071762085,0.0769179314374923,0.4798640376853366,-0.5721002667670639,0.4744709110413317,-0.6781622803321637,0.5195662274623369,-0.3891869547384702,0.4798619197271879,-0.5720972255423992,0.4744857062151947,-0.6781725130148893,0.5196320606253775,-0.3892273656969025,189.3956562464127,-1.1035100210079918,5.880301748557486e-06
4223,0.567619800567627,-0.6800987720489502,0.1016133576631546,0.474457174539566,-0.6781529188156128,-0.0076297600753605,0.572308361530304,-0.570301353931427,0.0185753609985113,0.4798694252967834,-0.5721015334129333,-0.0190888959914445,0.5195015072822571,-0.3891758918762207,0.0768413990736007,0.4798638870960194,-0.5721029579276343,0.4744559871935503,-0.6781470962097109,0.5194990432921293,-0.3891626084861364,0.4798627066747206,-0.572099518496493,0.4744738186065367,-0.6781623462928179,0.519578853692078,-0.3892014628125959,189.3745589257481,-1.2658392398765272,9.893940319933487e-06
4224,0.5676261186599731,-0.6800955533981323,0.1007866784930229,0.4744514226913452,-0.6781204342842102,-0.0076351519674062,0.5722927451133728,-0.5702986121177673,0.0179940368980169,0.4798611104488373,-0.5721023082733154,-0.018511064350605,0.5194128751754761,-0.3891559243202209,0.0817594304680824,0.479861618468555,-0.572105783794347,0.4744380385961093,-0.6781307188733188,0.519421249350753,-0.3891421757179706,0.4798622713922543,-0.5721020246156344,0.4744595066023655,-0.678149695325018,0.5195158119555479,-0.3891777479747456,189.35057078982317,-1.4392881554954329,1.455940665701421e-05
4225,0.5676519274711609,-0.6800970435142517,0.10264802724123,0.4744181334972381,-0.6781112551689148,-0.0064692310988903,0.5722941756248474,-0.5703134536743164,0.0180005729198455,0.4798535406589508,-0.5721133947372437,-0.0185173973441123,0.5193672180175781,-0.3891119360923767,0.073794238269329,0.4798569835473901,-0.5721081009964895,0.474417070047638,-0.6781155801171819,0.5193378557021376,-0.3891258584414162,0.4798601562543085,-0.5721044551679763,0.4744425319804744,-0.6781360492418832,0.5194446294541837,-0.3891569921614137,189.32393180496345,-1.5983390915829432,1.7685142049373194e-05
4226,0.567658007144928,-0.6800985336303711,0.1025615930557251,0.4743847846984863,-0.6780962347984314,-0.0062732971273362,0.5722886919975281,-0.5703136920928955,0.0179761052131652,0.4798509478569031,-0.5721148252487183,-0.018492879346013,0.5192552804946899,-0.3891038298606872,0.0754336267709732,0.4798500606806212,-0.572109327502169,0.4743934417847014,-0.6781038098301106,0.519255630279272,-0.3891134817871206,0.4798561180248336,-0.5721064041016533,0.4744228959021651,-0.6781231534771738,0.5193690297842192,-0.3891395880116964,189.29535710235348,-1.7144821565983648,1.6856663679881417e-05
4227,0.5676681995391846,-0.680091917514801,0.1024941131472587,0.474368691444397,-0.6780931949615479,-0.0080880634486675,0.5722887516021729,-0.5703128576278687,0.0181900709867477,0.4798469841480255,-0.5721098780632019,-0.0187049787491559,0.5191459655761719,-0.3891007006168365,0.0779955387115478,0.4798412131120194,-0.5721092114251062,0.4743676973124816,-0.6780966804297494,0.5191814962150727,-0.3891039929876245,0.4798501560597079,-0.5721075270310343,0.4744008164662917,-0.6781125642582038,0.5192940163565608,-0.3891253500020677,189.2659464838192,-1.7646371120571305,1.1684182034687173e-05
4228,0.5676900744438171,-0.6800935864448547,0.1024398133158683,0.4743299186229706,-0.6780974268913269,-0.0094158379361033,0.5722880959510803,-0.5703164339065552,0.0184279512614011,0.4798294603824615,-0.5721109509468079,-0.0189401619136333,0.5190896391868591,-0.3890980184078216,0.0793774500489234,0.479831041349001,-0.5721079442996464,0.4743402900263368,-0.678094433976868,0.519120633308804,-0.3890951291017006,0.4798425101754252,-0.572107693938479,0.4743766058903096,-0.6781053121456695,0.5192246631374583,-0.3891132616419209,189.23694397987973,-1.740150236367981,5.033715203596403e-06
4229,0.5676992535591125,-0.6800904870033264,0.1024119108915329,0.47431081533432,-0.6780945062637329,-0.0094336243346333,0.5722816586494446,-0.5703123807907104,0.0184330232441425,0.4798175394535064,-0.5721002817153931,-0.0189450997859239,0.5190725922584534,-0.3890648186206817,0.0794895887374877,0.4798202850225002,-0.5721060515489563,0.4743114553344256,-0.6780964723529634,0.519074974441452,-0.3890835046166225,0.4798336201142552,-0.57210703698267,0.474350545667956,-0.6781017762285872,0.5191647876590558,-0.3891013588318015,189.20941531755653,-1.651719739391524,1.283160018362834e-06
4230,0.5677585601806641,-0.6801010370254517,0.1008403673768043,0.474292904138565,-0.6781088709831238,-0.0113215055316686,0.5722798109054565,-0.5703114867210388,0.0184570159763097,0.4798047244548797,-0.5721006989479065,-0.0189680624753236,0.5190558433532715,-0.3890627324581146,0.081336386501789,0.4798096512655496,-0.5721041286478243,0.4742813629213901,-0.6781017584854852,0.519042895511643,-0.3890651127319721,0.479824032574773,-0.5721058736487318,0.4743228725693296,-0.6781017691313466,0.5191160308000906,-0.3890868603918697,189.1839794005588,-1.5261550198641771,2.5303424168796694e-06
4231,0.5677805542945862,-0.6801019310951233,0.1040350273251533,0.4742667973041534,-0.6781117916107178,-0.0093147931620478,0.5722807049751282,-0.5703064203262329,0.0185357276350259,0.4798027873039245,-0.5720996856689453,-0.0190473664551973,0.519020140171051,-0.3890427649021148,0.0807298421859741,0.4797996557840579,-0.5721025791757599,0.474250466006784,-0.6781092487223761,0.5190201804915385,-0.3890362402211865,0.479814281858487,-0.5721045558595431,0.4742939099443115,-0.6781047609677586,0.5190776906766696,-0.3890666123235965,189.1607148987455,-1.3958701087972258,6.618821571604196e-06
4232,0.5678091645240784,-0.6801133751869202,0.1039265990257263,0.474227637052536,-0.6781183481216431,-0.0096492851153016,0.5722793340682983,-0.5703104138374329,0.0187229327857494,0.4797870218753814,-0.5721028447151184,-0.0192329138517379,0.5190094709396362,-0.3890367448329925,0.0717928409576416,0.4797905836981345,-0.5721015037962202,0.4742197235742563,-0.6781182085176104,0.5190016033492573,-0.3889947521804625,0.479804802594346,-0.5721033350342141,0.4742642353962895,-0.6781101399876996,0.5190472557457045,-0.389037868266343,189.13926121876696,-1.2872207987129514,9.406127637556602e-06
4233,0.5678178071975708,-0.680115282535553,0.1040050834417343,0.4741571545600891,-0.6781294941902161,-0.0096055446192622,0.5722818970680237,-0.5703109502792358,0.0188675429672002,0.4797831177711487,-0.5721050500869751,-0.0193759929388761,0.5189910531044006,-0.3889660537242889,0.06844512373209,0.4797825884111703,-0.5721007863621174,0.4741903292616246,-0.6781283311713565,0.5189824429719554,-0.3889413053269706,0.4797959169210758,-0.5721023155653755,0.4742346729424236,-0.6781174164611627,0.5190213306362048,-0.3889992430905941,189.11902099320324,-1.2144135338235174,8.702781398007018e-06
4234,0.5678328275680542,-0.6801173686981201,0.1023922711610794,0.4741512835025787,-0.6781450510025024,-0.0108109796419739,0.5722822546958923,-0.570306658744812,0.0188747309148311,0.4797799587249756,-0.5721030831336975,-0.0193831045180559,0.5189773440361023,-0.3888834714889526,0.0682628527283668,0.4797758793153666,-0.5721002887901641,0.4741629772378509,-0.6781396645366167,0.518959603268338,-0.3888796578976826,0.4797879018787922,-0.572101504855291,0.4742059946605946,-0.6781263156913445,0.5189966396890581,-0.3889514090134296,189.09933189766676,-1.1813457321886744,5.534662436810109e-06
4235,0.5678389668464661,-0.6801185011863708,0.1019057482481002,0.4741338193416595,-0.6781499981880188,-0.0115669956430792,0.5722885131835938,-0.5702980160713196,0.0189455840736627,0.4797780811786651,-0.5720989108085632,-0.0194514188915491,0.51893150806427,-0.3887746036052704,0.054508700966835,0.479770929502558,-0.5721000027539443,0.4741372449970267,-0.6781523859105874,0.5189321837964084,-0.3888154993304049,0.4797811129282986,-0.5721009040147523,0.4741784947951674,-0.6781367437790418,0.5189708573319982,-0.3888970451402198,189.0795308556467,-1.1880625212029372,2.2515503466207255e-06
4236,0.5678876042366028,-0.6801217794418335,0.0974544137716293,0.4741276502609253,-0.6781477332115173,-0.0135663673281669,0.572290301322937,-0.570294976234436,0.018796794116497,0.4797687232494354,-0.5720998644828796,-0.0192987546324729,0.518908679485321,-0.3887383043766022,0.0507729351520538,0.4797685949283146,-0.5721000604525397,0.4741117001278506,-0.6781664645965428,0.5189013770017173,-0.3887541531541999,0.479776105728305,-0.5721005665898673,0.4741517769282405,-0.6781486321060421,0.5189430651998859,-0.3888398883458119,189.0589321740626,-1.2359208950471157,5.074844611618775e-07
