Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder X,Shoulder Y,Elbow X,Elbow Y,Shoulder X_smoothed,Shoulder Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
304.0,579.4222412,1449.028564,715.5441895,1244.108276,660.8719482,996.3521729,614.4230957,1214.113281,660.9029600915553,996.2620545722071,579.4901191598497,1448.9671572143154,715.4991004283889,1244.0947992309743,22.62550463021992,-0.284453492930723,1.4795016620297765e-06
305.0,579.6060791,1448.882202,715.4464111,1243.964233,660.8719482,996.3521729,614.4812622,1214.204224,660.9524059754797,996.314226497551,579.5135444045916,1449.002258087242,715.5129693748962,1244.1173062669757,22.621524998039483,-0.2387779308261173,2.797114019516484e-07
306.0,579.6060791,1448.882202,715.5441895,1244.108276,660.8719482,996.3521729,614.3134766,1214.240601,661.0455810133681,996.3547592381076,579.5108954952191,1449.0438501519125,715.5422170760625,1244.1251840166055,22.618821200515335,-0.1622278514489039,9.663408045098738e-07
307.0,579.4705811,1449.124146,715.5441895,1244.108276,661.1091919,996.2416992,614.5966797,1214.146118,661.1729860636866,996.3872999764076,579.4838086293823,1449.091827330754,715.5878827309979,1244.123712513812,22.61808448362067,-0.0442030136798621,3.142750640785604e-06
308.0,579.387207,1449.225586,715.5441895,1244.108276,661.5,996.5,614.7341919,1213.891113,661.314502103583,996.4154176964512,579.4398753832497,1449.1406630199112,715.6466745763645,1244.1133344176112,22.619994631204563,0.1146088550335378,7.1998275310865576e-06
309.0,579.3102417,1449.221069,715.8372803,1244.115479,661.5494995,996.4141235,614.5966797,1214.146118,661.4465496050362,996.4409500678258,579.3897155790598,1449.1826127815375,715.7113769128397,1244.0911717855397,22.62490325877226,0.2945176540618632,1.284042599825716e-05
310.0,579.387207,1449.225586,715.8372803,1244.115479,661.5,996.5,614.4230957,1214.113281,661.5504768802357,996.46410279956,579.343547331144,1449.2119985281086,715.7735123768141,1244.0541148628915,22.63262286330749,0.4631762721137278,1.763908317601155e-05
311.0,579.387207,1449.225586,715.7595825,1243.967163,661.6606445,996.4578247,614.4812622,1214.204224,661.6175180634904,996.4843532284856,579.3094521377224,1449.227433744565,715.8266581382046,1244.001780333747,22.642430289883027,0.5884455945322742,1.814653255851213e-05
312.0,579.3024292,1449.230225,715.890686,1244.069336,661.6765747,996.5178833,614.4812622,1214.204224,661.6492632749291,996.5010572385032,579.2930907204616,1449.2313814228792,715.8682358108132,1243.938122618496,22.65321023100488,0.6467964673112192,1.3241175834065113e-05
313.0,579.1469727,1449.240112,715.9246216,1243.768066,661.6765747,996.5178833,614.6942749,1214.315552,661.6552859889365,996.5136034581944,579.2969196550393,1449.2281025369214,715.8993490899765,1243.8710316952724,22.663687566796774,0.6286401475136216,6.0099266417366716e-06
314.0,579.329834,1449.143799,715.9246216,1243.768066,661.5,996.5,614.9724121,1214.365234,661.6492445716609,996.5213459679388,579.3183108716119,1449.221063289995,715.9237303884602,1243.8099571496682,22.67278588070103,0.545898834255425,1.4974563618222029e-06
315.0,579.329834,1449.143799,715.9246216,1243.768066,661.6765747,996.5178833,614.8209839,1214.146118,661.6444552607815,996.5234691294952,579.3484514153703,1449.2106732214993,715.9463178568668,1243.7627002768877,22.680024060918075,0.4342908130226419,1.990793423131615e-06
316.0,579.2963257,1449.316528,715.9246216,1243.768066,661.6765747,996.5178833,614.6942749,1214.315552,661.6506138896926,996.519017296701,579.3740263136814,1449.193449192029,715.9714324561207,1243.7331460005971,22.685693208160504,0.3401488345457437,4.73886888028308e-06
317.0,579.5480957,1449.083374,715.9399414,1243.600586,661.6765747,996.5178833,614.8719482,1214.352173,661.6726557350419,996.5073579658634,579.381800916893,1449.1632013630356,716.0011939232148,1243.720712460863,22.690657279364224,0.2978442722231733,5.317520314359341e-06
318.0,579.5480957,1449.083374,716.1568604,1243.807129,661.6765747,996.5178833,615.3134766,1214.240601,661.710865699631,996.4890148613398,579.3644669358982,1449.1134999350747,716.0353424292875,1243.7211168065,22.695914040657303,0.3154056775847635,2.9690544806215207e-06
319.0,579.2616577,1449.125488,716.1568604,1243.807129,661.6765747,996.5178833,615.3134766,1214.240601,661.7611116571059,996.466321709043,579.3245832239921,1449.0404787328464,716.0726328553269,1243.7280613618232,22.70221328966274,0.3779549403262194,8.230209778315034e-07
320.0,579.0932007,1449.146973,715.9399414,1243.600586,661.8719482,996.3521729,615.3134766,1214.240601,661.8156119914502,996.443146368557,579.2735077197727,1448.9456027109252,716.1121120304898,1243.7352239345482,22.70989105314853,0.4606658091474713,1.1589794654438573e-06
321.0,579.2686157,1448.686035,716.1568604,1243.807129,661.9277954,996.416687,615.3134766,1214.240601,661.8652406184553,996.4235046267652,579.225976766409,1448.8370186890045,716.1526973675634,1243.737564494635,22.71883007910408,0.5363415573329178,2.7999685579983753e-06
322.0,579.1968384,1448.692017,716.1568604,1243.807129,661.9277954,996.416687,615.3134766,1214.240601,661.9029032108233,996.4100240460364,579.1947205133187,1448.7274093988333,716.1921670359399,1243.731856675184,22.728442515915024,0.5767462086566155,3.255608926759729e-06
323.0,579.1968384,1448.692017,716.3824463,1243.670166,661.9277954,996.416687,615.5,1214.5,661.9260352975034,996.403480220848,579.1881623674307,1448.6287550972304,716.2279234009303,1243.716821971478,22.737772749813857,0.5598140339299817,1.8891687027368793e-06
324.0,579.2333374,1448.146606,716.3824463,1243.670166,661.9277954,996.416687,615.6236572,1214.331177,661.9368299290464,996.4034747841926,579.21040000291,1448.5471788137504,716.2593470659419,1243.692370746162,22.745840071552394,0.4840393043122049,6.822259131569772e-07
325.0,579.1968384,1448.692017,716.0,1243.5,661.9277954,996.416687,615.6865234,1214.240601,661.9405248769601,996.409323504529,579.2614919703575,1448.4812311285648,716.2887681020574,1243.657867514354,22.752058414836263,0.3731005970321632,1.87264649340147e-06
326.0,579.3618164,1448.638184,716.3824463,1243.670166,661.9277954,996.416687,615.6398926,1213.834595,661.942968317542,996.4203903321102,579.3374368002488,1448.4254715660668,716.3193889816383,1243.6112701044958,22.75639577728862,0.2602417471414497,4.944514076287901e-06
327.0,579.440979,1448.416626,716.3824463,1243.670166,661.9277954,996.416687,615.6398926,1213.834595,661.9484728458792,996.4357570144228,579.4303505675866,1448.3775196439058,716.3524438783958,1243.551232202088,22.759180986225967,0.1671125362408076,7.100532073122093e-06
328.0,579.440979,1448.416626,716.3824463,1243.670166,661.9277954,996.416687,615.7488403,1213.971802,661.9585367628297,996.4536286128764,579.529295967815,1448.3426930788485,716.3866116913971,1243.481452553148,22.760802181616594,0.0972717234375863,6.719225940028153e-06
329.0,579.7056885,1448.042603,716.4498291,1243.391602,662.0,996.5,615.5563354,1213.971802,661.9717575859859,996.4711508376572,579.6218439217116,1448.3318014480344,716.4194551124795,1243.4132301157215,22.761544210095828,0.0445217087540328,4.7731955860367385e-06
330.0,579.7177124,1448.399414,716.4517212,1243.211792,662.0,996.5,615.5785522,1213.907104,661.9849259366179,996.4851048180813,579.696325913855,1448.353931640627,716.4487901605463,1243.3623204498433,22.761603670229384,0.0035676080133839,2.8825345074696745e-06
331.0,579.7177124,1448.399414,716.397583,1243.171265,662.0,996.5,615.5785522,1213.907104,661.994718817575,996.4932029574344,579.7442815064612,1448.40984894926,716.4730507977894,1243.3406655842357,22.76120061076695,-0.024183567746121,1.621244267526316e-06
332.0,579.7920532,1448.369995,716.5612183,1243.221069,662.0,996.5,615.5563354,1213.971802,661.9991303069455,996.4951803226708,579.7621627124107,1448.4897845539556,716.4911248391362,1243.348395716983,22.760698445319324,-0.0301299268574695,7.841267282767592e-07
333.0,579.8138428,1448.618652,716.5,1243.5,662.0,996.5,615.6865234,1214.240601,661.9981889061114,996.4931474973878,579.7518511946633,1448.5756683677184,716.5024188829866,1243.372021124355,22.76065371691175,-0.0026837044543981,2.415902788120362e-07
334.0,579.6638184,1448.735596,716.5,1243.5,662.0,996.5,615.6865234,1214.240601,661.9940862289391,996.4912165848734,579.720036145153,1448.6464653983094,716.5072264116177,1243.390412987036,22.761728886670273,0.0645101855113239,3.9233303179536e-07
335.0,579.6638184,1448.735596,716.5,1243.5,662.0,996.5,615.7488403,1213.971802,661.9909680096958,996.4945653585056,579.6764256123553,1448.6850871739707,716.5068236714388,1243.3846905714618,22.764463221430628,0.164060085621287,1.8534494185765648e-06
336.0,579.6638184,1448.735596,716.5,1243.267334,662.0,996.5,615.6234131,1213.623413,661.9944374264643,996.5080055897251,579.6311766424151,1448.6844361086748,716.5030940407589,1243.346061375534,22.76900022016634,0.2722199241427603,4.326080882449219e-06
337.0,579.5,1448.852417,716.5,1243.5,662.0,996.5,615.6234131,1213.623413,662.0106888221957,996.5341825186352,579.5924753756569,1448.6499607433332,716.498099137707,1243.2781813162355,22.77491839105973,0.3550902536034783,5.950577525245537e-06
338.0,579.5710449,1448.402954,716.5,1243.0,662.0,996.5,615.5,1213.5,662.0453413185631,996.571904588079,579.5650028895236,1448.5971828759746,716.4939066802959,1243.1941653133665,22.781267298841303,0.3809344668943026,4.891589717047941e-06
339.0,579.5710449,1448.402954,716.5,1243.0,662.1809692,996.666687,615.5,1213.5,662.1023544916509,996.6155463797388,579.5497438213912,1448.544413731997,716.4925801633713,1243.1100763145726,22.786814739425605,0.3328464350580873,2.0771040489355825e-06
340.0,579.5710449,1448.402954,716.5,1243.0,662.1809692,996.666687,615.5,1213.5,662.1832746567497,996.6562443609512,579.545262920171,1448.503886821965,716.4960705345129,1243.037889430011,22.79040417317569,0.2153660250051814,1.2473176162032903e-06
341.0,579.5727539,1448.509033,716.5,1243.0,662.1809692,996.666687,615.5,1213.5,662.2864397741837,996.6844828239924,579.5496708418568,1448.4766389354425,716.5058089278235,1242.9817193157471,22.79126343674944,0.0515558144248728,5.149919947218773e-06
342.0,579.5727539,1448.509033,716.5,1243.0,662.418457,996.7355347,615.5,1213.5,662.4059741050755,996.6928873260964,579.5619657695231,1448.4541469771257,716.5220050043374,1242.939059645919,22.789144307021076,-0.1271477837018153,1.218011735211858e-05
343.0,579.5727539,1448.509033,716.5,1243.0,662.418457,996.7355347,615.3601074,1213.834595,662.5316889279142,996.678363345256,579.5819857632126,1448.4249116836772,716.542985065629,1242.9051023607633,22.784271792292877,-0.2923508836919097,1.770579499345434e-05
344.0,579.5,1448.550903,716.602417,1242.828735,662.9012451,996.6119995,615.5,1214.146362,662.6512893468685,996.6430731734578,579.6092086027269,1448.3815257806832,716.5651860205737,1242.8766118218953,22.77717233918697,-0.4259671863545122,1.8415384262038905e-05
345.0,579.6791382,1448.183838,716.602417,1242.828735,662.7387695,996.5828247,615.4436646,1213.971802,662.7543248353451,996.5938125954208,579.6415730022636,1448.3242424123566,716.5842076742503,1242.853130962225,22.76849019558512,-0.5209286161109361,1.467695340735462e-05
346.0,579.7366943,1448.207275,716.602417,1242.828735,662.7387695,996.5828247,615.3601074,1213.834595,662.8351430109036,996.539978359644,579.6757239567696,1448.259548463843,716.5965087418497,1242.835819684992,22.75887473293798,-0.5769277588284183,9.166364377379884e-06
347.0,579.7366943,1448.207275,716.602417,1242.828735,662.9277954,996.416687,615.3601074,1213.834595,662.8929095169291,996.4909565194024,579.7087614134293,1448.1956750390293,716.6007825382785,1242.8257703864117,22.748946946535582,-0.5956671841438066,4.343939618164711e-06
348.0,579.7321777,1448.133911,716.602417,1242.828735,662.9277954,996.416687,615.3601074,1213.834595,662.9298240569954,996.453675623614,579.7398205829019,1448.138610398979,716.5984558953902,1242.8230984258262,22.73930144979838,-0.5787298042321964,1.3422957972986932e-06
349.0,579.7758179,1447.9823,716.602417,1242.828735,662.9277954,996.416687,615.6234131,1213.623413,662.9496718493908,996.4310865814984,579.7698902220928,1448.0904821691436,716.5934480000793,1242.8267618215748,22.730528240461588,-0.5263925602074693,3.170256218099449e-07
350.0,579.7321777,1448.133911,716.602417,1242.828735,663.0,996.5,615.7270508,1213.840576,662.9572107092079,996.4224114623152,579.7999334908527,1448.0501292834613,716.5914680000823,1242.8345582318286,22.723282381010932,-0.434751567039342,1.1940134021396821e-06
351.0,579.7321777,1448.133911,716.602417,1242.828735,662.9277954,996.416687,615.5,1213.5,662.9578081796664,996.4250002213792,579.8287083182053,1448.015292393681,716.5988876465435,1242.8430388021034,22.71838192049999,-0.2940276306565437,4.28729319912415e-06
352.0,579.9296875,1447.926636,716.602417,1242.828735,662.9277954,996.416687,615.6234131,1213.623413,662.9569874080934,996.4363654821868,579.852100330811,1447.985165400093,716.6211182962047,1242.847489330824,22.71680855366833,-0.0944020098996389,1.0605506435376602e-05
353.0,579.9296875,1447.926636,716.602417,1242.828735,663.0,996.5,615.7039795,1213.703979,662.9600142113105,996.4552270536548,579.8650467245235,1447.9612645976604,716.6606803482995,1242.8423712817546,22.719472086863263,0.1598119916960172,2.1103839962522494e-05
354.0,579.9296875,1447.926636,716.6604614,1242.862915,663.0,996.5,615.7039795,1213.703979,662.971791795164,996.4815373290784,579.8649929650887,1447.9460972865622,716.7157348506117,1242.8225614381174,22.72676218816371,0.4374060780268962,3.409895791354301e-05
355.0,579.7758179,1447.9823,716.8613281,1242.817139,663.0,996.5,615.7039795,1213.703979,662.9967871544259,996.5156835422335,579.8541933117523,1447.9413503559272,716.780228224287,1242.785242417727,22.738139058754093,0.6826122354229369,4.3004748043765416e-05
356.0,579.9296875,1447.926636,716.9224243,1242.712646,663.0,996.5,615.9417114,1213.606079,663.0382176614443,996.5568027794368,579.8391869113156,1447.9470692439768,716.8460135106667,1242.731637861934,22.752058959185483,0.8351940258833679,3.977092369088552e-05
357.0,579.7014771,1447.982666,716.8029175,1242.785522,663.0,996.5,615.9417114,1213.606079,663.096436061082,996.6008174417652,579.8280696583889,1447.9615764116695,716.905578541769,1242.6676202570998,22.766301467311617,0.8545504875680621,2.4094034011005292e-05
358.0,579.857605,1447.857544,717.0,1242.5,663.1809692,996.666687,616.0,1213.5,663.1678339593044,996.639903819672,579.8271815797883,1447.9814405134075,716.9535960081458,1242.6025977549446,22.7785161230781,0.7328793459888772,7.787400032442484e-06
359.0,579.7321777,1448.133911,717.0,1242.5,663.3199463,996.8390503,616.1443481,1213.855591,663.2458639992076,996.6647765060316,579.8386598291902,1448.0017287573917,716.9871719529947,1242.5467144401632,22.786770800626982,0.4952806529330189,5.794163287342872e-06
360.0,579.9309082,1448.005981,717.0,1242.5,663.4031982,996.62677,616.1591187,1213.795654,663.3241022518537,996.6687833012317,579.8599820445395,1448.0171240834422,717.0057512142582,1242.5074879723918,22.78994724522686,0.1905866759926056,2.1805586462298336e-05
361.0,579.9309082,1448.005981,717.0,1242.5,663.4031982,996.62677,616.0,1213.5,663.399098828875,996.6508177005217,579.8858070037606,1448.0234480912852,717.0109349605927,1242.4877402380605,22.787868792891373,-0.1247071401291322,4.453187026273609e-05
362.0,579.9309082,1448.005981,717.0,1242.5,663.4031982,996.62677,616.3765869,1213.623413,663.4706334097456,996.6153338604814,579.9109777358184,1448.018469887921,717.0059979525231,1242.4856569052793,22.7811674527526,-0.402080408326313,5.811393409146285e-05
363.0,579.9309082,1448.005981,717.0,1242.5,663.4031982,996.62677,616.3765869,1213.623413,663.5393865338368,996.5704813430614,579.9327344790693,1448.0018856878614,716.9953377807393,1242.496111099752,22.771058839233625,-0.6065168111386043,5.46298190767894e-05
364.0,579.9309082,1448.005981,717.0,1242.5,663.7203979,996.4555664,616.3765869,1213.623413,663.60459536028,996.5257687850911,579.9510151448571,1447.9752741099749,716.9841921310725,1242.5120147839573,22.759166714205573,-0.7135275016830889,3.7631827897302525e-05
365.0,579.9309082,1448.005981,717.0,1242.5,663.7203979,996.4555664,616.3601074,1213.834595,663.6640983893287,996.4895165116196,579.9673323088299,1447.9422127034852,716.9784965193257,1242.5252699601592,22.747365658327535,-0.7080633526823021,1.7365309997223353e-05
366.0,580.0188599,1447.833374,717.0,1242.5,663.7203979,996.4555664,616.4436646,1213.971802,663.7162070606091,996.46649347267,579.983509982927,1447.9077502870502,716.9843729268111,1242.527720540632,22.73754832983664,-0.5890397094538002,4.432430685130788e-06
367.0,580.0188599,1447.833374,717.0,1242.5,663.7203979,996.4555664,616.5,1214.146362,663.7607513282368,996.4568382076292,580.0011044537215,1447.8766435867144,717.0067374066876,1242.5128594967996,22.73130275200521,-0.3747346698857257,5.240282454160899e-06
368.0,580.0188599,1447.833374,716.9830322,1242.666626,663.7203979,996.4555664,616.5,1214.146362,663.7980995872623,996.4568103037602,580.0212802023666,1447.8511761683226,717.0469437197889,1242.4786573093102,22.729542362339217,-0.1056233799595673,1.861253492433658e-05
369.0,580.0188599,1447.833374,717.0,1242.5,663.8288574,996.5333252,616.5,1214.146362,663.8276884049394,996.4607734885528,580.0443746366898,1447.830266315054,717.1002506785238,1242.4303870379522,22.732148692939933,0.1563798360430013,3.463733433435999e-05
370.0,580.0188599,1447.833374,717.0762939,1242.372925,663.9277954,996.416687,616.4436646,1213.971802,663.8481636908364,996.4632883821848,580.0689836941027,1447.8106851724194,717.15493015869,1242.380633766972,22.737763320814494,0.3368776724736477,3.9590545287473803e-05
371.0,580.0865479,1447.849365,717.3395386,1242.137085,663.9277954,996.416687,616.5,1213.5,663.8593034381486,996.460474049824,580.0913942211008,1447.7896222859888,717.1950170140962,1242.344402599435,22.7439668867864,0.3722139583143047,2.766696892472678e-05
372.0,580.0865479,1447.849365,717.333313,1242.232422,663.8288574,996.5333252,616.5,1213.5,663.8637163163955,996.4507404338996,580.1064348788035,1447.76696601325,717.2067942014088,1242.3311100099652,22.74800934248376,0.2425473418415435,1.0104905723865206e-05
373.0,580.2079468,1447.685059,717.333313,1242.232422,663.7728882,996.4725342,616.5,1213.5,663.8663889144686,996.4354934211404,580.1100639338972,1447.745606774417,717.185739375055,1242.3386969708556,22.74789054090225,-0.0071280948904473,6.45641667562142e-06
374.0,580.2385864,1447.543823,717.0,1242.5,663.9277954,996.416687,616.5,1213.5,663.8725091260893,996.4194662666832,580.1026387580112,1447.7291240531802,717.139130065109,1242.354365191533,22.7431832787546,-0.2824357288590562,2.1042434731227517e-05
375.0,580.0686035,1447.777832,717.0,1242.5,663.8719482,996.3521729,616.5,1213.5,663.8856134713158,996.409557366059,580.0904610529639,1447.7186231950895,717.0822681188243,1242.3619526624257,22.73504025508121,-0.4885814204034489,3.5455981680801995e-05
376.0,579.9182129,1447.786133,717.0,1242.5,663.9277954,996.416687,616.5,1213.5,663.9070691028597,996.4121515258654,580.0834119627337,1447.7118594428798,717.0311434735914,1242.351304758894,22.725432367018776,-0.5764732837459974,3.210713544248775e-05
377.0,580.090332,1447.679077,716.940979,1242.182861,663.8719482,996.3521729,616.5,1213.5,663.9362410614772,996.4303941998878,580.0893572798358,1447.7056011815002,716.9964413476806,1242.3237138947873,22.716224715078695,-0.5524591164048331,1.5880281175514303e-05
378.0,579.9382935,1447.85498,717.0169678,1242.333374,664.0,996.5,616.5,1213.5,663.9707601339047,996.4629351320772,580.1091097835339,1447.6988935538216,716.9816500950236,1242.290726157475,22.708650007905177,-0.4544824304110761,3.74295538192158e-06
379.0,580.2542725,1447.625488,717.0169678,1242.333374,664.0,996.5,616.5,1213.5,664.0072006529998,996.5046785834592,580.1356392772026,1447.6943558099035,716.9848544196241,1242.2682172429188,22.703287087249944,-0.3217752393140216,2.799272304738202e-06
380.0,580.2542725,1447.625488,717.0648193,1242.018555,664.1280518,996.6478271,616.5,1213.5,664.0423708663731,996.548965238038,580.1582341834654,1447.6964066627147,717.0022042645653,1242.2690947318622,22.700318042263568,-0.1781426991825441,7.729572382300172e-06
381.0,580.2542725,1447.625488,717.0614014,1242.213501,664.0,996.5,616.5,1213.5,664.0745295944736,996.5897882199704,580.1689855902065,1447.7075032154055,717.030803272382,1242.2969875855686,22.699790347325298,-0.0316616962962257,1.2127254063849e-05
382.0,580.2289429,1447.703735,717.0169678,1242.333374,664.1280518,996.6478271,616.5,1213.5,664.1036709964771,996.6228715454378,580.1673121382402,1447.7252015234546,717.0693868501559,1242.3434923784478,22.701711183523177,0.115250171872745,1.4197972213587052e-05
383.0,580.0188599,1447.833374,717.0564575,1242.52417,664.1280518,996.6478271,616.5,1213.5,664.1309359945553,996.6457410796584,580.1595608463746,1447.7425231081595,717.1166766752082,1242.3914190008068,22.705937090483953,0.2535544176465976,1.4482631296668913e-05
384.0,580.0188599,1447.833374,717.107605,1242.611572,664.1809692,996.666687,616.5,1213.5,664.1578446206536,996.6576872326928,580.1543341646106,1447.7514469169314,717.1690643483314,1242.4229323491977,22.711972691043936,0.362136033598972,1.2995530721410546e-05
385.0,580.3170166,1447.617676,717.2648926,1242.339233,664.1809692,996.666687,616.5,1213.5,664.185566670852,996.6599243576004,580.1572955921375,1447.746905891497,717.2199526388558,1242.427526857194,22.71889077335783,0.4150849388337008,9.281358062406854e-06
386.0,580.0865479,1447.849365,717.3703613,1242.467285,664.1809692,996.666687,616.5,1213.5,664.213918352028,996.6555584834936,580.1688438877514,1447.7290115937988,717.2617891294246,1242.4051604930462,22.725538214274177,0.3988464549807702,4.358544653645846e-06
387.0,580.0865479,1447.849365,717.2697144,1242.248535,664.1809692,996.666687,616.5,1213.5,664.2401646225459,996.6490171774972,580.1848009097849,1447.7032546309024,717.289406616943,1242.3640317084416,22.730995320541453,0.3274263760365414,1.150742507561629e-06
388.0,580.3033447,1447.540039,717.2648926,1242.339233,664.1809692,996.666687,616.5,1213.5,664.2586040798722,996.644770361246,580.1986756788831,1447.6786914866873,717.3021440640547,1242.315870833924,22.73501649359953,0.2412703834846752,1.3260780553753013e-06
389.0,580.3299561,1447.459229,717.3903809,1242.264282,664.5,996.5,616.5,1213.5,664.2621635912881,996.6453082535334,580.2050162670861,1447.6635350599252,717.3036325302206,1242.271722202343,22.73811177711563,0.1857170109659733,2.732147781459445e-06
390.0,580.2130737,1447.625488,717.2697144,1242.248535,664.1809692,996.666687,616.5,1213.5,664.2457401465527,996.6490670452844,580.2028166574512,1447.6599285999375,717.2999638966023,1242.239378608093,22.74117014574138,0.1835021175448759,2.4496560616763674e-06
391.0,580.0865479,1447.849365,717.2042236,1242.150146,664.1809692,996.666687,616.5,1213.5,664.2089449325385,996.6498609106384,580.1964393165109,1447.6623352189154,717.2970560912902,1242.2221211616095,22.74486573881636,0.221735584499001,9.577518653656143e-07
392.0,580.2079468,1447.685059,717.2042236,1242.150146,664.1809692,996.666687,616.5,1213.5,664.1563890473559,996.6387462876962,580.1931179350419,1447.6612689557749,717.2979451779603,1242.2183910432811,22.74919565576729,0.2597950170557794,3.148449925600788e-07
393.0,580.1931763,1447.613647,717.4385986,1242.368408,664.1280518,996.6478271,616.5,1213.5,664.09619617467,996.6073187731848,580.1992322558284,1447.6488216744604,717.3016834484013,1242.2229290615303,22.75336824273724,0.250355218196816,3.4828260322734535e-07
394.0,580.1931763,1447.613647,717.3273926,1242.279785,664.0,996.5,616.5,1213.5,664.0381151586591,996.550583513486,580.2177927388627,1447.6218400175244,717.3050487573092,1242.2295908470455,22.756087330798582,0.1631452836806346,4.84755873536881e-07
395.0,580.2079468,1447.685059,717.3395386,1242.137085,664.0,996.5,616.5,1213.5,663.99142207296,996.4685227606664,580.24762378731,1447.582282700006,717.30559518777,1242.2341747208152,22.756107011274157,0.0011808285344727,3.1469769542956752e-06
396.0,580.3366089,1447.460815,717.2697144,1242.248535,663.9277954,996.416687,616.5,1213.5,663.962565587017,996.3666891866826,580.2838440464508,1447.5362134974644,717.3032322442505,1242.2353118083754,22.752784741934043,-0.1993361604068155,1.0511960380716889e-05
397.0,580.3366089,1447.460815,717.2697144,1242.248535,663.8719482,996.3521729,616.5,1213.5,663.953196120899,996.2560358802205,580.3193650060504,1447.4919748177767,717.2993049122275,1242.2337766178723,22.74636004747531,-0.3854816675239902,1.8877586701863828e-05
398.0,580.3366089,1447.460815,717.2697144,1242.248535,664.0,996.0,616.5,1213.5,663.9595517608021,996.1511962213578,580.346742005045,1447.4578548364475,717.2944538066379,1242.2318925909808,22.737846613139872,-0.5108060601262565,2.1000591693759488e-05
399.0,580.3366089,1447.460815,717.2697144,1242.248535,664.0106201,996.0585327,616.5,1213.5,663.9738478474904,996.0667212716188,580.3594587881371,1447.4403191986826,717.2870635053101,1242.2334187861625,22.72862122221521,-0.5535234554797341,1.4755884382845885e-05
400.0,580.3366089,1447.460815,717.2697144,1242.248535,664.0,996.0,616.5,1213.5,663.9871879923677,996.0127509933812,580.3525429555956,1447.4433733761143,717.273296264013,1242.243075364841,22.71992645628035,-0.521685956091531,5.923254270751818e-06
401.0,580.3366089,1447.460815,717.2697144,1242.248535,664.0,996.0,617.0,1213.5,663.9924442477876,995.9923823769468,580.3232898143183,1447.4683406808615,717.2487337233457,1242.2651520279087,22.71252354116756,-0.4441749067675005,1.2680875455212734e-06
402.0,580.3366089,1447.460815,717.2697144,1242.248535,664.0,996.0,616.5,1213.5,663.9858764131362,996.0013341863926,580.2726309103924,1447.513221354165,717.210957862258,1242.3014304148862,22.706619126556976,-0.3542648766349998,1.7456153830116601e-06
403.0,580.3366089,1447.460815,717.2697144,1242.248535,663.9893799,995.9414673,616.5,1213.5,663.9673518383676,996.0289885916984,580.2064922225373,1447.5719287707534,717.161819846837,1242.349361730649,22.70201942562911,-0.2759820556719461,3.702958018810087e-06
404.0,580.0,1447.753296,717.0,1242.5,663.9285889,996.0933838,616.5,1213.5,663.9394620649753,996.0603168523076,580.1354048725942,1447.6348167524866,717.1077579427078,1242.4019428316756,22.698357316253375,-0.2197265625441247,4.162927903787122e-06
405.0,580.0,1447.753296,717.0,1242.5,663.9285889,996.0933838,616.5,1213.5,663.9057010432742,996.0790960992812,580.0712577472937,1447.6914777214652,717.0573319583721,1242.4501026882583,22.69526093515364,-0.1857828659840521,3.035886797719332e-06
406.0,580.0,1447.753296,717.0,1242.5,663.7182617,996.1706543,616.5,1213.5,663.8680137829313,996.0723704146236,580.022703226895,1447.7345636801206,717.0173647231409,1242.4864071620527,22.692454951878045,-0.1683589965357868,1.5854671106989242e-06
407.0,580.0,1447.753296,717.0,1242.5,663.7797241,996.0935669,616.5,1213.5,663.8248098197719,996.034663568532,579.9923945724349,1447.7619458063168,716.990398836434,1242.5076611122563,22.68985912198108,-0.1557497938178897,6.470484851338394e-07
408.0,580.0,1447.753296,717.0,1242.5,663.9408569,995.9193726,616.5,1213.5,663.7712196668476,995.96980011097,579.977616938748,1447.7759312851424,716.9747827321138,1242.515211677904,22.687666305916306,-0.131568963886437,3.0413229686271627e-07
409.0,580.0,1447.753296,717.0,1242.5,663.7451172,995.8470459,616.5,1213.5,663.702069794422,995.8893970549271,579.9731894310063,1447.780587069107,716.9664241254692,1242.5137361098691,22.68628904787929,-0.0826354822210362,4.440281490888651e-07
410.0,580.0,1447.753296,717.0,1242.5,663.5,996.0,616.3765869,1213.623413,663.6152505594731,995.8090592338098,579.9746371126625,1447.778983136452,716.9604268633964,1242.509879412023,22.686127321548437,-0.0097035798511058,1.1646832249042042e-06
411.0,580.0,1447.753296,716.8687744,1242.564331,663.5449219,995.5280762,616.5,1213.5,663.5129343166795,995.743664171792,579.9802706705894,1447.7716006971066,716.9513801134526,1242.5114805119254,22.687201342724062,0.064441270537543,2.275802477913969e-06
412.0,580.0,1447.753296,716.8687744,1242.564331,663.5449219,995.5280762,616.5,1213.5,663.4009197823095,995.702359176372,579.9916162775052,1447.7564074681454,716.9323244634072,1242.5271858094384,22.68871062195877,0.0905567540824137,2.4747680585770954e-06
413.0,580.0,1447.753296,716.8687744,1242.564331,663.2495728,995.7469482,616.0,1213.5,663.2872473431481,995.685061920376,580.0122153523246,1447.7305073639304,716.8939410559955,1242.5654603410464,22.688716694277904,0.0003643391480778,1.2834535329126332e-06
