Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
59,0.3177554011344909,-0.4558489024639129,-0.4323908686637878,0.5063501000404358,-0.5334790945053101,-0.4480508863925934,0.7516607642173767,-0.5479889512062073,-0.2782187759876251,161.0117741914819,0.5064227012705766,-0.5335065110039875,0.317782064255766,-0.4558719438894572,0.7514614735250741,-0.5480711500394814,161.03031061714034,0.0700101640575212,4.0627139277228506e-05
60,0.3178260624408722,-0.4558654129505157,-0.4334694147109985,0.5065839886665344,-0.5334895849227905,-0.4485995769500732,0.7518818378448486,-0.5479215979576111,-0.2776985764503479,161.01283597719134,0.5064915573742308,-0.5335049990895505,0.3177847445078317,-0.4558692723773769,0.7516040027884209,-0.5480036716216735,161.0271646090897,-0.1887604830380951,5.5006394375037606e-05
61,0.3178387880325317,-0.4558661878108978,-0.4337020218372345,0.50661301612854,-0.5334964394569397,-0.4484961926937103,0.7518883347511292,-0.5478934049606323,-0.2767311036586761,161.0051477754339,0.5065235778568291,-0.5334963331109662,0.3177687378429812,-0.4558411913055559,0.7516891917024662,-0.5479490247876025,161.02073632628583,-0.3856969682328781,5.116740208536543e-05
62,0.3177438378334045,-0.455837994813919,-0.4336835741996765,0.5064784288406372,-0.5334869027137756,-0.4486179947853088,0.7517457008361816,-0.5478774309158325,-0.2776597142219543,160.99468272934485,0.5065205223831369,-0.5334760579409705,0.317734086228769,-0.4557893992866997,0.7517323321825051,-0.5478965596283523,161.01170495702473,-0.5418821556656894,3.7247601072964626e-05
63,0.317657858133316,-0.4557159841060638,-0.4339114427566528,0.5064830780029297,-0.5334644913673401,-0.4506371021270752,0.7516561150550842,-0.547870934009552,-0.2835619747638702,160.98350795657677,0.506488837789853,-0.5334400617813096,0.3176850366381179,-0.4557190368885022,0.7517686330192539,-0.5478291681263355,161.0001648662237,-0.6924054480612085,2.4841379532731667e-05
64,0.3175392150878906,-0.4556030631065368,-0.4339291751384735,0.5063788294792175,-0.5333831906318665,-0.4511670768260956,0.7516574263572693,-0.5478186011314392,-0.2857592701911926,160.98214220948557,0.5064377300855492,-0.5333862574479296,0.3176276247578294,-0.4556380811454797,0.7518382051665699,-0.5477297247093497,160.985785475268,-0.8627634573434761,1.9057186348573265e-05
65,0.3175447583198547,-0.4555233120918274,-0.4399426281452179,0.5063633322715759,-0.5333235263824463,-0.4591278731822967,0.7516865730285645,-0.5476863980293274,-0.297524631023407,160.95718821350647,0.5063766144522422,-0.5333157289407171,0.3175666621350348,-0.4555555486604085,0.7519686156261843,-0.5475881545864973,160.96825730960063,-1.051689940041456,1.9012908883362903e-05
66,0.3175520300865173,-0.4555144906044006,-0.4406277239322662,0.5063733458518982,-0.5332825779914856,-0.4615306854248047,0.7521312236785889,-0.5474643111228943,-0.3079196810722351,160.917814622317,0.5063137668208882,-0.5332330698996136,0.3175043065639319,-0.455479545441557,0.7521633402242413,-0.5474060151863914,160.9477767203611,-1.2288353543715402,2.089412965149404e-05
67,0.3175004422664642,-0.4554117918014526,-0.4431701600551605,0.506278932094574,-0.5331289768218994,-0.4659593403339386,0.7524257302284241,-0.5471118092536926,-0.3078822493553161,160.87509286547083,0.5062564425252915,-0.5331458190216078,0.3174410212461423,-0.4554161496113435,0.752401304074408,-0.5471964033067589,160.92528358634783,-1.3495880407964478,1.9710530754525666e-05
68,0.3173346817493438,-0.455341637134552,-0.4471810162067413,0.5061835050582886,-0.5330302715301514,-0.4712437093257904,0.7529020309448242,-0.5469300150871277,-0.3195847272872925,160.86326034163858,0.5062112596331861,-0.5330628643060168,0.3173775789071503,-0.455369081471091,0.7526471233714669,-0.5469793355559949,160.90232030329554,-1.3777969831375003,1.299993971895378e-05
69,0.3173054456710815,-0.4553397297859192,-0.4467011094093323,0.5061801075935364,-0.5329590439796448,-0.4696769714355469,0.7530065178871155,-0.5467380285263062,-0.3160072565078735,160.85465573576653,0.5061836403875319,-0.5329921037561322,0.3173162523574112,-0.4553396415547738,0.7528660937695861,-0.5467752313388906,160.88063121397934,-1.3013453589718438,4.7193588682773325e-06
70,0.317302256822586,-0.455337643623352,-0.4462044537067413,0.5061497688293457,-0.532941460609436,-0.4695395827293396,0.7530372738838196,-0.5465928316116333,-0.3095822930335998,160.82546866504345,0.5061763810198265,-0.5329383822188716,0.317260807678802,-0.4553268743483907,0.7530358825547606,-0.5465997007717001,160.8617349057737,-1.1337784923392746,2.6976344079918957e-06
